size,image_quality,1,2,4,8,16,32
14400,160x90,181,350,689,1404,3428,7624
16000,160x100,182,352,711,1446,3510,7640
19200,160x120,181,349,692,1417,3378,7638
43200,240x180,182,348,693,1418,3534,7658
57600,320x180,181,349,693,1408,3524,7655
64000,320x200,182,350,689,1408,3525,7665
76800,320x240,182,349,693,1408,3629,7680
129600,480x270,181,351,692,1497,3519,7652
144000,480x300,182,351,695,1408,3529,7651
172800,480x360,182,351,691,1409,3475,7647
230400,640x360,182,352,695,1409,3527,7659
256000,640x400,184,352,689,1410,3532,7643
307200,640x480,183,350,693,1410,3442,7627
360000,800x450,182,349,691,1409,3523,7664
400000,800x500,182,351,694,1410,3508,7647
480000,800x600,182,349,693,1405,3520,7618
589824,1024x576,183,351,696,1408,3446,7651
655360,1024x640,182,349,691,1409,3518,7654
786432,1024x768,183,349,689,1406,3569,7679
921600,1280x720,184,351,690,1409,3451,7641
1024000,1280x800,184,351,696,1411,3387,7635
1228800,1280x960,184,354,706,1497,3622,7878
1296000,1440x900,183,351,694,1411,3534,7669
1555200,1440x1080,183,351,692,1409,3444,7620
2073600,1920x1080,184,359,696,1408,3593,7645
