resolution/frame,1,2,4,8,16,32
160x90,0.00269,0.00488,0.00891,0.01843,0.03467,0.06885
160x100,0.00269,0.005,0.0094,0.0177,0.03491,0.07007
160x120,0.00269,0.00562,0.01025,0.0199,0.03784,0.07727
320x180,0.00562,0.0105,0.02136,0.04187,0.08398,0.16931
320x200,0.0061,0.01233,0.02539,0.04797,0.09766,0.19885
320x240,0.00757,0.01514,0.02942,0.05872,0.12085,0.24683
480x270,0.01465,0.02881,0.0542,0.11194,0.23535,0.44568
480x300,0.01587,0.03406,0.06445,0.12549,0.26355,0.52087
480x360,0.01892,0.04041,0.07812,0.14966,0.29785,0.58301
640x360,0.02722,0.05347,0.10498,0.21179,0.42065,0.77661
640x400,0.0293,0.05945,0.11792,0.23669,0.44812,0.83752
640x480,0.03308,0.06519,0.13647,0.26672,0.52271,0.96143
800x450,0.03882,0.08154,0.15784,0.30884,0.58179,1.11804
800x500,0.04102,0.08777,0.1665,0.33191,0.64807,1.25427
800x600,0.05029,0.10376,0.21667,0.41162,0.79675,1.52527
1024x576,0.06934,0.13171,0.25903,0.50024,0.95752,1.78503
1024x640,0.07446,0.15332,0.30859,0.57117,1.08398,2.03674
1024x768,0.08948,0.19067,0.36072,0.71729,1.39001,2.46143
1280x720,0.1272,0.24487,0.42334,0.8457,1.60083,2.87292
1280x800,0.13916,0.25732,0.48254,0.95068,1.85767,3.828
1280x960,0.16711,0.29626,0.58545,1.22546,2.43188,4.67322
1440x900,0.17664,0.36462,0.64734,1.30652,2.4021,4.50537
1440x1080,0.21985,0.42151,0.79565,1.51953,2.99719,5.81506
1920x1080,0.34961,0.57812,1.1571,2.22949,4.18933,8.39026
