size,image_quality,1,2,4,8,16,32
14400,160x90,5018,10430,20912,42878,83571,170351
19200,160x120,4309,9039,18826,37215,73556,148168
25344,176x144,3979,8251,16648,34013,67652,135295
43200,240x180,4389,8849,18337,37084,74244,147748
57600,320x180,4916,10406,20561,41825,83912,169280
76800,320x240,4203,8994,18301,36633,73133,148966
129600,480x270,4841,10254,20490,41339,81990,165360
172800,480x360,4453,9052,18373,36990,73251,147060
230400,640x360,4880,10428,21200,41892,82651,166917
307200,640x480,4356,9002,18223,36999,72310,146710
360000,800x450,4906,10203,20918,42337,83686,169582
480000,800x600,4146,8968,18333,36575,73633,148149
655360,1024x640,4934,10188,20402,41856,83249,167088
786432,1024x768,4349,9157,18243,36798,73739,146985
921600,1280x720,4938,10124,20746,41594,84344,168825
1024000,1280x800,4803,10468,20954,42403,82854,167014
1228800,1280x960,4268,9075,18394,36938,71309,146110
