size,image_quality,1,2,4,8,16,32
14400,160x90,2499,4742,9326,18564,36575,72227
19200,160x120,2087,3965,7661,15149,29722,58624
25344,176x144,1929,3679,7098,13937,27251,54779
43200,240x180,2172,4250,7859,15208,29969,59545
57600,320x180,2658,5009,9588,18708,36938,73068
76800,320x240,2273,4186,7871,15294,30342,59730
129600,480x270,2763,5104,9654,18903,36963,73690
172800,480x360,2377,4306,8043,15561,30682,60073
230400,640x360,2863,5250,9702,19175,37293,74099
307200,640x480,2427,4454,8324,15780,30873,61106
360000,800x450,2903,5282,9831,19357,38098,74654
480000,800x600,2482,4454,8673,15839,31524,61747
655360,1024x640,2938,5289,9986,19291,38260,73747
786432,1024x768,2593,4576,8898,16325,31775,62942
921600,1280x720,3085,5424,10584,19780,39315,77376
1024000,1280x800,3007,5489,10410,20144,38262,76209
1228800,1280x960,2730,4795,8987,16879,32852,65158
