size,image_quality,1,2,4,8,16,32
14400,160x90,315,367,593,854,1291,2054
16000,160x100,315,370,594,885,1322,2161
19200,160x120,310,424,604,869,1261,2042
43200,240x180,386,540,703,961,1468,2324
57600,320x180,449,592,749,1073,1595,2345
64000,320x200,462,597,786,1146,1725,2498
76800,320x240,474,599,802,1150,1735,2604
129600,480x270,659,662,802,1288,1563,2986
144000,480x300,557,677,862,1142,1854,2658
172800,480x360,584,746,848,1224,1906,3109
230400,640x360,591,815,983,1457,1865,3654
256000,640x400,673,801,1168,1572,2141,3664
307200,640x480,668,971,1179,1570,2656,3793
360000,800x450,677,856,1106,1707,2554,4053
400000,800x500,706,868,1072,1754,2612,4152
480000,800x600,683,994,1193,1913,2578,4219
589824,1024x576,847,1137,1427,1773,3049,4614
655360,1024x640,792,1404,1652,2101,3216,5248
786432,1024x768,961,926,1582,2357,3504,5957
921600,1280x720,783,1342,1721,2810,3695,7067
1024000,1280x800,862,1263,1965,2611,4081,6954
1228800,1280x960,1125,1239,1673,2887,4250,8129
1296000,1440x900,940,1280,1894,2916,4719,8302
1555200,1440x1080,1006,1784,2081,3551,4741,9697
2073600,1920x1080,1389,1605,2258,4277,6057,12611
