size,image_quality,1,2,4,8,16,32
14400,160x90,67,66,67,67,67,67
16000,160x100,66,66,66,66,67,67
19200,160x120,67,67,67,67,67,68
43200,240x180,66,67,67,67,68,69
57600,320x180,66,66,67,67,68,68
64000,320x200,66,66,66,67,68,69
76800,320x240,67,68,67,68,67,69
129600,480x270,66,66,67,67,68,73
144000,480x300,67,66,67,68,68,71
172800,480x360,66,66,66,67,69,76
230400,640x360,67,67,68,68,70,74
256000,640x400,67,67,68,69,76,83
307200,640x480,68,67,67,68,77,85
360000,800x450,67,68,68,72,78,90
400000,800x500,68,67,68,69,79,90
480000,800x600,67,67,68,70,83,94
589824,1024x576,67,68,70,71,86,116
655360,1024x640,67,67,71,78,82,122
786432,1024x768,67,68,69,73,91,134
921600,1280x720,68,68,71,77,97,143
1024000,1280x800,67,68,70,84,99,147
1228800,1280x960,67,68,70,85,119,156
1296000,1440x900,68,72,76,78,124,154
1555200,1440x1080,68,73,77,87,134,168
2073600,1920x1080,68,70,85,121,153,218
