Nearest_0.2,1,2,4,8,16,32
160x90,0.003,0.005,0.01,0.019,0.037,0.074
160x100,0.003,0.005,0.01,0.019,0.039,0.075
160x120,0.003,0.005,0.011,0.022,0.041,0.081
320x180,0.005,0.009,0.018,0.036,0.072,0.144
320x200,0.005,0.01,0.02,0.038,0.078,0.154
320x240,0.005,0.011,0.022,0.043,0.086,0.173
480x270,0.008,0.015,0.03,0.059,0.119,0.232
480x300,0.009,0.016,0.034,0.07,0.139,0.269
480x360,0.011,0.02,0.041,0.084,0.158,0.309
640x360,0.012,0.025,0.052,0.102,0.198,0.374
640x400,0.012,0.026,0.056,0.109,0.213,0.403
640x480,0.014,0.031,0.061,0.122,0.234,0.448
800x450,0.016,0.034,0.068,0.133,0.258,0.481
800x500,0.018,0.036,0.075,0.145,0.28,0.528
800x600,0.02,0.043,0.087,0.17,0.324,0.604
1024x576,0.023,0.052,0.103,0.197,0.371,0.765
1024x640,0.026,0.059,0.116,0.224,0.425,0.876
1024x768,0.029,0.07,0.139,0.263,0.502,1.072
1280x720,0.034,0.101,0.166,0.311,0.599,1.092
1280x800,0.038,0.09,0.167,0.337,0.675,1.329
1280x960,0.057,0.103,0.21,0.408,0.826,1.614
1440x900,0.059,0.108,0.218,0.432,0.83,1.534
1440x1080,0.063,0.119,0.246,0.461,0.929,1.815
1920x1080,0.086,0.187,0.346,0.709,1.366,2.539
