size,image_quality,1,2,4,8,16,32
14400,160x90,190,242,407,653,1041,1865
16000,160x100,193,254,417,653,1100,1889
19200,160x120,188,270,407,653,989,1770
43200,240x180,230,351,486,710,1088,2214
57600,320x180,272,374,498,786,1251,2185
64000,320x200,274,384,543,855,1380,2206
76800,320x240,293,394,535,799,1281,2134
129600,480x270,333,451,635,955,1668,2623
144000,480x300,365,477,763,1051,1690,2751
172800,480x360,376,463,659,1261,1762,2656
230400,640x360,405,490,758,1189,1869,2850
256000,640x400,424,581,853,1138,1846,3145
307200,640x480,431,614,910,1312,1910,3429
360000,800x450,471,694,944,1395,2405,3816
400000,800x500,481,756,913,1504,2195,3668
480000,800x600,525,702,914,1509,2301,4665
589824,1024x576,571,784,977,1718,2785,5293
655360,1024x640,495,818,1146,1807,3048,5446
786432,1024x768,553,855,1457,1983,3266,6413
921600,1280x720,655,798,1329,2114,3913,7103
1024000,1280x800,743,737,1368,2339,4370,7612
1228800,1280x960,685,1110,1180,1966,4650,9437
1296000,1440x900,743,969,1491,1955,4875,9853
1555200,1440x1080,821,1101,1707,2602,5201,11945
2073600,1920x1080,971,1302,2051,3555,6582,15614
