Cubic_0.4,1,2,4,8,16,32
160x90,151.17,203.348,209.891,282.459,364.104,466.038
160x100,141.836,205.095,206.42,283.814,368.346,475.011
160x120,139.395,200.992,210.749,288.569,374.227,508.729
320x180,202.738,270.981,341.475,435.511,511.042,576.112
320x200,210.886,273.739,350.259,427.52,514.832,614.36
320x240,209.306,275.957,354.82,482.874,586.628,692.224
480x270,276.63,336.585,469.079,535.089,612.171,671.32
480x300,275.484,347.393,492.058,583.238,694.229,758.287
480x360,284.93,403.399,534.77,557.456,639.249,774.452
640x360,348.34,448.68,548.738,607.348,673.728,786.476
640x400,344.187,465.596,551.027,669.905,719.886,822.327
640x480,347.813,481.319,597.507,615.726,754.981,872.298
800x450,413.759,499.562,625.062,679.489,783.568,863.711
800x500,414.875,543.521,573.472,644.523,763.966,889.917
800x600,461.206,545.889,670.591,673.132,813.604,884.87
1024x576,492.917,551.405,608.281,746.231,806.784,948.757
1024x640,502.89,568.453,751.851,743.855,811.511,1027.275
1024x768,541.664,613.66,668.715,760.507,1384.445,1138.138
1280x720,549.082,618.741,671.469,790.321,906.575,1187.938
1280x800,541.555,612.041,694.132,855.479,950.4,1225.487
1280x960,586.695,698.421,749.688,822.71,1013.857,1329.84
1440x900,574.156,690.868,783.493,800.072,1018.74,1318.891
1440x1080,606.839,623.185,712.352,890.905,1588.605,1406.832
1920x1080,705.902,876.38,812.979,952.181,2518.479,1656.993
