size,image_quality,1,2,4,8,16,32
14400,160x90,46,91,181,361,722,1446
16000,160x100,46,93,185,370,739,1476
19200,160x120,41,82,164,438,654,1310
43200,240x180,42,82,164,327,654,1308
57600,320x180,45,89,179,357,713,1427
64000,320x200,46,93,184,368,736,1471
76800,320x240,41,83,165,330,659,1318
129600,480x270,45,90,180,359,718,1436
144000,480x300,46,92,184,368,735,1471
172800,480x360,41,82,164,328,654,1311
230400,640x360,45,90,179,358,714,1428
256000,640x400,47,93,185,370,739,1480
307200,640x480,41,82,164,327,655,1310
360000,800x450,45,90,179,466,713,1426
400000,800x500,46,92,184,368,736,1470
480000,800x600,41,83,164,328,655,1312
589824,1024x576,46,91,181,361,722,1441
655360,1024x640,46,92,184,369,735,1470
786432,1024x768,41,82,164,328,657,1312
921600,1280x720,45,89,178,356,712,1424
1024000,1280x800,46,92,184,517,733,1468
1228800,1280x960,41,82,165,329,657,1314
1296000,1440x900,46,92,184,367,735,1470
1555200,1440x1080,41,82,163,327,655,1308
2073600,1920x1080,45,90,180,361,717,1442
