size,image_quality,1,2,4,8,16,32
14400,160x90,4862,10860,18922,40071,78780,164640
16000,160x100,4514,9997,20668,40430,81321,162335
19200,160x120,4425,9095,19376,37841,75814,152847
43200,240x180,4374,9031,18598,38388,72476,146552
57600,320x180,4757,10796,20014,41387,82899,168244
64000,320x200,4967,10393,20798,38854,85102,167004
76800,320x240,4271,7781,17984,36319,71032,145181
129600,480x270,5397,10787,22194,43973,85530,170667
144000,480x300,4824,10006,20736,42482,85400,163933
172800,480x360,3497,9117,18289,39410,75455,148127
230400,640x360,5221,10735,20827,42392,83495,157395
256000,640x400,5417,10304,18813,40892,83397,161191
307200,640x480,4836,9330,19213,37440,70617,148167
360000,800x450,4788,9768,21936,42491,83029,172025
400000,800x500,4827,10157,20385,41935,79754,167590
480000,800x600,3961,9653,17767,36540,70591,146751
589824,1024x576,4299,10851,20589,42889,85028,166693
655360,1024x640,4820,10733,19644,41234,84020,174011
786432,1024x768,4704,9825,18801,35226,70502,144599
921600,1280x720,5136,10864,21796,42725,83430,170834
1024000,1280x800,5189,10444,21091,44273,85523,170340
1228800,1280x960,4592,8626,17943,37117,75570,143382
1296000,1440x900,4838,9431,21573,41841,85379,171880
1555200,1440x1080,4634,9688,18690,38018,74634,150345
2073600,1920x1080,5369,10779,20689,40961,81756,162621
