Lanczos4_0.7,1,2,4,8,16,32
160x90,208.629,267.335,281.669,409.876,503.701,578.652
160x100,206.955,270.049,283.306,413.368,511.965,584.761
160x120,213.95,271.148,346.488,430.298,490.799,585.539
320x180,280.038,407.495,535.031,642.768,687.121,978.285
320x200,284.289,411.677,546.665,612.74,764.178,1152.5
320x240,350.484,477.489,571.132,655.402,686.766,791.366
480x270,419.823,531.835,617.069,680.384,757.083,1817.145
480x300,467.889,539.992,605.54,693.44,788.622,848.407
480x360,486.643,591.37,651.74,742.382,826.566,927.55
640x360,511.862,598.066,663.874,737.626,854.611,1058.758
640x400,557.473,622.612,703.889,712.286,879.104,1069.213
640x480,494.729,598.988,687.563,779.921,893.503,1287.422
800x450,541.217,665.422,766.219,834.556,955.513,1197.724
800x500,608.232,685.38,773.322,827.739,1018.346,1308.184
800x600,599.366,690.895,819.091,889.143,1002.423,1362.39
1024x576,618.98,743.466,766.317,905.203,1111.207,1560.905
1024x640,619.635,715.701,797.984,1043.742,1197.927,1706.438
1024x768,675.832,735.662,822.066,975.238,1265.582,1853.987
1280x720,690.295,713.857,877.578,1694.842,1752.653,1940.742
1280x800,749.923,1067.961,886.093,1136.87,1516.071,2115.922
1280x960,686.599,814.581,940.416,1147.535,1623.185,2336.936
1440x900,781.524,1295.989,1436.97,1281.813,1627.606,2336.235
1440x1080,749.774,913.57,1639.917,1251.083,2067.336,2809.651
1920x1080,755.471,881.9,1106.928,1518.718,2123.325,3369.809
