Linear_0.9,1,2,4,8,16,32
160x90,0.022,0.043,0.085,0.173,0.349,0.676
160x100,0.024,0.046,0.093,0.185,0.361,0.751
160x120,0.03,0.057,0.121,0.244,0.477,0.953
320x180,0.069,0.14,0.276,0.556,1.112,2.285
320x200,0.078,0.154,0.309,0.609,1.245,2.459
320x240,0.091,0.185,0.365,0.728,1.484,2.931
480x270,0.167,0.318,0.603,1.233,2.519,4.818
480x300,0.184,0.359,0.674,1.312,2.715,5.754
480x360,0.203,0.379,0.771,1.654,3.582,7.743
640x360,0.181,0.385,0.774,1.612,3.502,7.257
640x400,0.202,0.43,0.857,1.833,3.852,7.852
640x480,0.194,0.419,0.913,1.826,3.725,7.404
800x450,0.218,0.475,0.995,2.077,4.491,8.753
800x500,0.205,0.451,0.897,1.803,3.616,7.916
800x600,0.199,0.485,0.955,2.006,4.129,8.101
1024x576,0.264,0.535,1.11,2.374,4.446,8.936
1024x640,0.253,0.571,1.123,2.309,4.504,8.946
1024x768,0.276,0.587,1.152,2.328,4.818,9.018
1280x720,0.298,0.666,1.222,2.32,4.818,9.678
1280x800,0.299,0.584,1.212,2.467,4.918,9.423
1280x960,0.316,0.607,1.196,2.444,5.233,10.242
1440x900,0.33,0.926,1.451,3.045,5.983,11.05
1440x1080,0.463,0.866,1.865,3.711,7.645,15.374
1920x1080,0.573,0.981,2.145,4.395,8.305,16.131
