size,image_quality,1,2,4,8,16,32
14400,160x90,219,283,474,798,1532,3159
16000,160x100,237,314,514,848,1702,3462
19200,160x120,248,360,563,961,1924,4025
43200,240x180,276,427,625,1012,1978,4421
57600,320x180,301,415,568,934,1741,3511
64000,320x200,320,446,642,1051,2012,3767
76800,320x240,353,485,692,1128,2218,4416
129600,480x270,376,509,725,1123,2204,3986
144000,480x300,398,525,848,1231,2313,4432
172800,480x360,437,556,819,1592,2696,4988
230400,640x360,448,547,847,1355,2386,4216
256000,640x400,470,644,957,1345,2514,4769
307200,640x480,479,693,1056,1631,2850,5758
360000,800x450,516,755,1040,1569,2923,5212
400000,800x500,517,810,1007,1710,2843,5309
480000,800x600,589,800,1083,1864,3308,7050
589824,1024x576,633,849,1080,1924,3380,6768
655360,1024x640,545,889,1265,2048,3740,7183
786432,1024x768,619,958,1637,2348,4281,8877
921600,1280x720,704,867,1442,2332,4518,8644
1024000,1280x800,795,814,1498,2590,5106,9423
1228800,1280x960,741,1205,1357,2348,5713,12013
1296000,1440x900,799,1052,1631,2233,5687,11788
1555200,1440x1080,880,1202,1897,3009,6322,14608
2073600,1920x1080,1016,1376,2186,3832,7341,17454
