Area_1,1,2,4,8,16,32
160x90,158.125,152.694,223.042,318.03,388.022,462.613
160x100,142.723,153.344,233.109,297.813,352.02,407.296
160x120,147.007,187.53,255.647,329.964,383.053,408.363
320x180,225.79,295.125,373.651,408.363,540.893,710.309
320x200,225.91,303.661,373.88,483.469,750.805,968.916
320x240,270.567,314.985,426.893,565.272,843.565,1047.81
480x270,305.284,388.52,492.993,633.72,946.372,1159.131
480x300,328.217,369.795,553.781,800.457,703.182,1330.012
480x360,337.658,410.865,610.309,848.161,1043.141,984.202
640x360,410.08,489.254,636.45,955.138,1294.318,1599.893
640x400,382.441,512.484,709.649,994.569,1106.982,1788.382
640x480,421.538,539.728,764.655,1222.38,1293.03,2067.798
800x450,462.254,645.772,889.968,1187.355,1658.798,2241.514
800x500,549.42,786.094,734.321,1094.937,1693.4,2209.924
800x600,487.62,702.358,841.988,1413.989,1224.408,2032.997
1024x576,443.789,795.645,1119.502,1433.698,1913.549,2542.66
1024x640,710.171,851.632,1104.789,1524.034,2001.128,2752.591
1024x768,598.953,1089.449,1213.687,1718.01,2123.176,3013.11
1280x720,656.806,1068.208,1304.425,1636.104,2420.222,3224.218
1280x800,735.251,1077.298,1439.262,1605.622,2127.759,3580.51
1280x960,789.424,800.663,1562.561,2106.83,2653.854,4131.346
1440x900,774.678,1097.265,1524.093,2029.109,2699.13,4223.844
1440x1080,904.554,1229.75,1642.585,2046.558,2829.709,5097.243
1920x1080,1088.45,1313.293,1877.927,2361.171,3527.499,6839.534
