Cubic_0.3,1,2,4,8,16,32
160x90,0.177,0.315,0.586,1.129,2.35,4.511
160x100,0.169,0.318,0.614,1.195,2.4,4.744
160x120,0.188,0.35,0.675,1.335,2.641,5.257
320x180,0.404,0.781,1.366,2.743,5.445,10.867
320x200,0.377,0.841,1.455,2.908,5.796,11.562
320x240,0.422,0.886,1.63,3.264,6.512,12.955
480x270,0.661,1.438,2.397,4.828,9.671,19.179
480x300,0.656,1.454,2.594,5.161,10.313,20.605
480x360,0.457,0.857,1.56,3.413,6.375,12.742
640x360,0.506,1.107,2.023,4.251,8.308,16.295
640x400,0.613,1.314,2.486,5.018,9.904,19.761
640x480,0.662,1.445,2.675,5.565,10.801,21.502
800x450,0.771,1.679,3.137,6.209,12.328,24.73
800x500,0.83,1.712,3.311,6.564,13.127,26.074
800x600,0.876,1.922,3.571,7.06,14.026,28.033
1024x576,2.392,4.869,9.498,18.93,37.816,75.37
1024x640,2.547,5.385,10.437,20.695,41.439,83.179
1024x768,3.038,6.16,12.07,24.12,47.609,95.925
1280x720,1.523,3.152,6.191,12.219,24.351,48.722
1280x800,1.595,3.402,6.385,12.824,25.703,51.272
1280x960,1.788,3.755,7.063,14.235,28.512,56.802
1440x900,1.898,3.766,7.563,15.258,30.396,60.506
1440x1080,2.368,4.138,8.175,16.469,32.886,65.653
1920x1080,3.711,5.358,10.635,21.228,42.577,85.421
