Linear_1,1,2,4,8,16,32
160x90,276.738,278.35,410.627,493.001,576.11,648.845
160x100,270.375,276.825,418.311,502.147,569.752,724.888
160x120,277.923,339.575,431.44,490.68,694.003,942.85
320x180,411.598,538.834,616.545,685.673,762.684,881.331
320x200,425.189,523.485,610.729,659.204,758.68,1718.874
320x240,465.615,516.119,674.714,748.849,838.058,918.819
480x270,514.526,588.594,677.221,737.139,831.603,1133.896
480x300,542.583,605.911,663.548,933.583,894.647,1134.028
480x360,559.0,614.867,700.993,857.232,957.639,1253.463
640x360,587.931,747.2,743.045,914.331,1127.118,1387.237
640x400,573.955,668.414,799.756,924.653,1082.057,1450.488
640x480,652.053,687.113,785.358,954.583,1172.822,1654.831
800x450,687.223,721.034,1591.857,965.12,1242.354,1675.899
800x500,783.369,733.243,822.694,1014.949,1351.257,1873.825
800x600,682.509,804.677,866.153,1100.915,1419.469,4025.875
1024x576,834.531,823.605,1956.599,1139.899,1537.947,2291.22
1024x640,719.551,1251.163,945.123,1510.969,1595.739,2434.409
1024x768,1164.885,859.046,1015.995,1224.167,1849.104,2902.924
1280x720,770.592,844.437,1043.664,1391.478,1890.176,3148.948
1280x800,731.195,888.399,1071.182,2737.159,4289.582,3262.088
1280x960,802.083,916.79,2733.395,3494.467,2985.681,3949.503
1440x900,784.75,949.686,1114.963,1718.635,2531.865,3885.291
1440x1080,835.901,978.989,1339.496,2635.541,4577.426,5242.867
1920x1080,1215.011,1107.633,1437.134,2058.495,3507.445,5740.542
