Linear_0.3,1,2,4,8,16,32
160x90,149.868,142.345,207.573,215.323,293.244,395.826
160x100,141.074,142.792,208.193,219.032,299.518,391.45
160x120,138.934,142.834,206.955,273.3,303.122,457.101
320x180,201.939,206.275,270.848,353.276,432.447,526.793
320x200,203.425,204.757,276.665,359.382,481.333,562.187
320x240,206.841,268.878,279.157,411.336,503.442,584.245
480x270,216.653,272.939,347.221,474.773,579.967,679.399
480x300,212.54,276.207,405.109,474.2,583.746,643.714
480x360,275.042,279.202,408.879,519.379,575.509,691.984
640x360,277.446,340.74,431.342,502.915,601.81,703.075
640x400,276.789,342.808,486.48,596.823,720.148,758.658
640x480,281.62,411.943,492.444,616.508,675.242,909.983
800x450,279.364,412.795,540.296,680.93,807.726,755.395
800x500,340.789,458.372,552.956,592.343,687.472,781.055
800x600,349.104,455.882,548.818,616.064,722.658,1182.476
1024x576,402.986,485.534,604.124,633.737,680.239,841.117
1024x640,408.817,475.122,603.535,718.532,749.225,886.966
1024x768,462.133,545.069,617.32,686.807,763.316,917.813
1280x720,484.595,485.549,662.682,821.41,780.904,1027.862
1280x800,471.591,548.32,660.633,732.351,820.32,939.697
1280x960,551.927,614.476,677.717,742.68,872.012,1030.272
1440x900,546.681,606.373,675.984,745.437,845.474,1082.572
1440x1080,559.523,628.359,706.634,758.408,893.137,1112.247
1920x1080,551.244,678.175,735.401,819.958,1010.951,1313.212
