resolution/frame,1,2,4,8,16,32
160x90,0.02026,0.021,0.03149,0.05774,0.10986,0.21313
160x100,0.01257,0.02136,0.03467,0.06458,0.11316,0.22095
160x120,0.01355,0.02271,0.03601,0.06531,0.13123,0.25598
320x180,0.02014,0.03784,0.07202,0.14136,0.28027,0.58008
320x200,0.02173,0.04077,0.07849,0.15186,0.30005,0.61377
320x240,0.02515,0.04749,0.09192,0.18066,0.35779,0.71521
480x270,0.03772,0.07227,0.14465,0.28223,0.57104,1.1449
480x300,0.04053,0.07947,0.15564,0.30859,0.64319,1.25171
480x360,0.04761,0.09253,0.18359,0.36267,0.73071,1.44653
640x360,0.06116,0.12036,0.23718,0.47925,0.9491,1.88208
640x400,0.06726,0.1366,0.26672,0.53308,1.05969,2.11243
640x480,0.07935,0.16138,0.31714,0.65417,1.2937,2.54517
800x450,0.09204,0.1792,0.36011,0.71716,1.44849,2.8689
800x500,0.10193,0.20752,0.40466,0.82788,1.63611,3.27271
800x600,0.11963,0.23572,0.48108,0.94177,1.87915,3.76746
1024x576,0.14612,0.30115,0.5929,1.21057,2.38184,4.75427
1024x640,0.16187,0.33411,0.65845,1.31482,2.63,5.25769
1024x768,0.19202,0.39795,0.78662,1.57166,3.14221,6.30042
1280x720,0.22546,0.46606,0.92358,1.85425,3.68445,7.33777
1280x800,0.24939,0.52039,1.01831,2.03979,4.08057,8.17114
1280x960,0.29749,0.61768,1.21863,2.44458,4.85547,9.77881
1440x900,0.31519,0.6283,1.2616,2.51135,5.02344,10.00659
1440x1080,0.3822,0.74963,1.50415,3.00562,6.01074,11.97754
1920x1080,0.50513,1.00378,1.99036,3.98779,7.94141,15.96509
