size,image_quality,1,2,4,8,16,32
14400,160x90,145,153,213,281,319,378
16000,160x100,148,155,237,266,317,381
19200,160x120,146,190,241,271,312,466
43200,240x180,188,277,349,314,433,411
57600,320x180,209,255,314,342,358,439
64000,320x200,213,259,282,340,544,728
76800,320x240,268,260,334,416,809,744
129600,480x270,265,310,544,379,954,1007
144000,480x300,307,448,456,550,1007,1608
172800,480x360,265,306,836,863,498,1102
230400,640x360,307,326,408,763,568,1519
256000,640x400,290,329,532,445,587,1398
307200,640x480,340,380,399,762,1969,1001
360000,800x450,460,719,457,886,1458,1679
400000,800x500,381,829,653,560,1460,1205
480000,800x600,346,386,704,985,831,2201
589824,1024x576,360,535,758,1052,970,2401
655360,1024x640,435,404,500,667,2023,2088
786432,1024x768,472,651,522,762,1975,2829
921600,1280x720,482,704,1245,849,1818,2477
1024000,1280x800,369,460,596,881,2708,2894
1228800,1280x960,666,1244,744,1567,2015,4531
1296000,1440x900,483,796,1648,1882,2423,4139
1555200,1440x1080,687,806,806,1186,2374,5556
2073600,1920x1080,751,1415,908,1572,2986,6440
