size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32
14400,160x90,278,292,431,520,630,743,,14400,160x90,153,166,244,308,377,537,,14400,160x90,163,168,197,242,339,548,,14400,160x90,275,286,420,495,576,628,,14400,160x90,150,160,233,283,323,422,,14400,160x90,34,35,36,43,51,58,,14400,160x90,311,367,590,844,1281,2049,,14400,160x90,186,241,403,632,1028,1843,,14400,160x90,223,404,769,1474,2925,5777
16000,160x100,280,287,440,537,628,798,,16000,160x100,153,168,246,319,374,526,,16000,160x100,159,167,189,249,341,558,,16000,160x100,278,283,431,513,577,682,,16000,160x100,151,164,237,295,323,410,,16000,160x100,34,35,35,43,48,56,,16000,160x100,316,367,607,873,1306,2149,,16000,160x100,189,248,413,655,1052,1877,,16000,160x100,225,406,779,1491,2969,5836
19200,160x120,282,349,471,535,681,831,,19200,160x120,157,198,263,324,414,613,,19200,160x120,161,161,185,236,340,566,,19200,160x120,280,345,463,514,635,729,,19200,160x120,155,194,255,303,368,511,,19200,160x120,35,33,37,42,54,65,,19200,160x120,312,418,618,833,1280,2029,,19200,160x120,187,267,410,622,1013,1811,,19200,160x120,208,358,689,1317,2595,5101
43200,240x180,356,463,559,697,777,1129,,43200,240x180,194,274,318,416,583,1003,,43200,240x180,167,179,211,268,408,672,,43200,240x180,353,456,546,666,709,983,,43200,240x180,191,267,305,385,515,857,,43200,240x180,37,39,42,55,67,90,,43200,240x180,385,529,701,984,1354,2281,,43200,240x180,223,340,460,703,1160,2155,,43200,240x180,199,364,693,1331,2620,5144
57600,320x180,416,507,635,746,1099,981,,57600,320x180,224,293,387,417,523,843,,57600,320x180,168,179,199,255,378,612,,57600,320x180,413,501,623,718,1037,849,,57600,320x180,221,287,375,389,461,711,,57600,320x180,38,43,46,55,74,102,,57600,320x180,449,581,793,1068,1747,2278,,57600,320x180,257,367,545,739,1171,2140,,57600,320x180,220,415,786,1485,2962,5817
64000,320x200,423,504,695,703,783,2088,,64000,320x200,239,299,421,544,837,1182,,64000,320x200,170,185,212,277,401,663,,64000,320x200,420,497,681,673,717,1947,,64000,320x200,236,292,407,514,771,1041,,64000,320x200,40,44,47,63,79,113,,64000,320x200,457,581,857,1032,1444,3411,,64000,320x200,273,376,583,873,1498,2505,,64000,320x200,228,416,795,1514,2986,5887
76800,320x240,437,553,621,705,880,1100,,76800,320x240,246,321,423,409,785,1215,,76800,320x240,170,184,224,282,434,727,,76800,320x240,433,546,606,671,806,944,,76800,320x240,242,314,408,375,711,1059,,76800,320x240,39,43,51,60,85,124,,76800,320x240,465,619,761,988,1449,2236,,76800,320x240,274,387,563,692,1354,2351,,76800,320x240,198,368,702,1338,2625,5184
129600,480x270,509,568,672,776,924,1707,,129600,480x270,314,380,552,801,1093,1430,,129600,480x270,172,195,226,298,441,732,,129600,480x270,505,560,656,742,852,1555,,129600,480x270,310,372,536,767,1021,1278,,129600,480x270,45,54,59,82,112,186,,129600,480x270,541,641,826,1090,1556,2972,,129600,480x270,346,453,706,1115,1725,2695,,129600,480x270,227,423,794,1513,2968,5880
144000,480x300,516,630,709,802,948,1309,,144000,480x300,300,355,555,780,1098,1531,,144000,480x300,176,192,240,305,462,784,,144000,480x300,513,622,693,767,870,1143,,144000,480x300,297,347,539,745,1020,1365,,144000,480x300,45,52,65,83,124,203,,144000,480x300,549,704,867,1123,1594,2601,,144000,480x300,333,429,713,1101,1744,2823,,144000,480x300,232,424,813,1523,3041,5984
172800,480x360,561,639,698,883,1051,1524,,172800,480x360,341,447,606,845,1146,1751,,172800,480x360,182,194,246,329,522,888,,172800,480x360,557,630,679,842,963,1338,,172800,480x360,337,438,587,804,1058,1565,,172800,480x360,47,54,68,96,151,248,,172800,480x360,588,703,833,1159,1602,2627,,172800,480x360,368,511,741,1121,1697,2854,,172800,480x360,211,380,716,1366,2689,5300
230400,640x360,582,636,714,904,1558,1632,,230400,640x360,383,520,748,846,1397,1876,,230400,640x360,173,202,237,324,475,827,,230400,640x360,579,629,698,870,1483,1473,,230400,640x360,380,513,732,812,1322,1717,,230400,640x360,48,62,74,114,174,316,,230400,640x360,614,709,868,1220,2191,2899,,230400,640x360,415,593,902,1162,2030,3143,,230400,640x360,234,432,803,1543,3053,5999
256000,640x400,569,694,773,1046,1895,1774,,256000,640x400,412,554,421,1112,1283,2020,,256000,640x400,182,204,242,322,513,884,,256000,640x400,565,686,756,1009,1815,1605,,256000,640x400,408,546,404,1075,1203,1851,,256000,640x400,53,71,78,113,195,343,,256000,640x400,602,769,930,1365,2534,3054,,256000,640x400,445,629,578,1431,1922,3300,,256000,640x400,238,441,815,1556,3103,6114
307200,640x480,630,714,790,979,1297,1995,,307200,640x480,397,581,853,1223,1575,2065,,307200,640x480,188,207,258,348,566,971,,307200,640x480,625,705,771,936,1207,1804,,307200,640x480,392,572,834,1180,1485,1874,,307200,640x480,57,65,88,130,222,388,,307200,640x480,657,778,925,1252,1847,3092,,307200,640x480,424,645,988,1496,2125,3162,,307200,640x480,217,389,738,1413,2766,5422
360000,800x450,617,693,836,1059,1419,2289,,360000,800x450,451,515,829,1248,1551,1919,,360000,800x450,194,218,274,375,638,1128,,360000,800x450,611,681,813,1010,1315,2074,,360000,800x450,445,503,806,1199,1447,1704,,360000,800x450,56,76,95,148,257,496,,360000,800x450,647,762,983,1358,2020,3493,,360000,800x450,481,584,976,1547,2152,3123,,360000,800x450,243,445,825,1583,3110,6159
400000,800x500,690,1109,814,1056,1495,2920,,400000,800x500,477,622,1149,1298,1765,2483,,400000,800x500,194,226,281,411,665,1173,,400000,800x500,684,1096,789,1002,1382,2685,,400000,800x500,471,609,1124,1244,1652,2248,,400000,800x500,59,79,96,156,273,493,,400000,800x500,721,1179,963,1359,2103,4137,,400000,800x500,508,692,1298,1601,2373,3700,,400000,800x500,251,449,835,1599,3200,6275
480000,800x600,784,918,1020,1135,1707,4220,,480000,800x600,542,798,760,1401,1893,2639,,480000,800x600,195,232,302,443,753,1380,,480000,800x600,777,904,991,1073,1577,3950,,480000,800x600,535,784,731,1339,1763,2369,,480000,800x600,60,79,113,175,317,608,,480000,800x600,809,977,1145,1389,2217,5239,,480000,800x600,567,857,885,1655,2403,3658,,480000,800x600,221,404,761,1455,2872,5661
589824,1024x576,630,757,1440,1736,1947,5104,,589824,1024x576,564,820,1003,1501,1882,2689,,589824,1024x576,207,246,319,464,795,1575,,589824,1024x576,622,742,1409,1673,1814,4829,,589824,1024x576,556,805,972,1438,1749,2414,,589824,1024x576,68,97,127,204,375,829,,589824,1024x576,658,822,1577,2017,2512,6235,,589824,1024x576,592,885,1140,1782,2447,3820,,589824,1024x576,253,464,853,1632,3263,6512
655360,1024x640,772,769,960,1769,2094,3672,,655360,1024x640,533,782,1191,1597,2069,2995,,655360,1024x640,206,250,333,504,840,1654,,655360,1024x640,764,752,927,1699,1948,3372,,655360,1024x640,525,765,1158,1527,1923,2695,,655360,1024x640,68,97,136,228,407,865,,655360,1024x640,801,835,1101,2055,2669,4822,,655360,1024x640,562,848,1332,1883,2644,4145,,655360,1024x640,254,469,870,1665,3332,6614
786432,1024x768,833,828,1653,1876,2398,4263,,786432,1024x768,634,953,1195,1649,2341,3243,,786432,1024x768,220,258,363,557,980,1975,,786432,1024x768,823,809,1614,1795,2228,3915,,786432,1024x768,624,934,1156,1568,2171,2895,,786432,1024x768,80,103,153,257,487,1075,,786432,1024x768,855,881,1768,2110,2868,5203,,786432,1024x768,656,1006,1310,1883,2811,4183,,786432,1024x768,240,427,801,1532,3026,6117
