size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32
14400,160x90,281,294,432,539,637,797,,14400,160x90,154,169,246,316,377,473,,14400,160x90,158,164,181,236,325,534,,14400,160x90,278,288,421,515,583,681,,14400,160x90,151,163,235,292,323,357,,14400,160x90,35,35,35,39,48,61,,14400,160x90,314,369,591,864,1291,2105,,14400,160x90,187,244,405,641,1031,1781,,14400,160x90,217,405,776,1477,2938,5764
16000,160x100,281,295,444,549,647,763,,16000,160x100,156,169,253,361,393,606,,16000,160x100,165,174,196,245,353,575,,16000,160x100,278,289,432,523,589,638,,16000,160x100,153,163,241,335,335,481,,16000,160x100,35,36,36,43,50,63,,16000,160x100,315,373,608,883,1317,2104,,16000,160x100,190,247,417,695,1063,1947,,16000,160x100,227,412,781,1490,2960,5828
19200,160x120,283,359,451,573,674,868,,19200,160x120,158,200,262,344,428,565,,19200,160x120,163,172,207,261,379,627,,19200,160x120,280,353,438,544,610,731,,19200,160x120,155,194,249,315,364,428,,19200,160x120,34,33,37,44,54,69,,19200,160x120,312,426,593,863,1255,2031,,19200,160x120,187,267,404,634,1009,1728,,19200,160x120,201,357,685,1321,2583,5134
43200,240x180,359,464,573,660,803,1375,,43200,240x180,201,261,326,448,597,585,,43200,240x180,161,174,204,254,388,657,,43200,240x180,356,457,560,629,735,1230,,43200,240x180,198,254,313,417,529,440,,43200,240x180,37,40,40,53,61,85,,43200,240x180,388,530,715,947,1379,2528,,43200,240x180,230,327,468,735,1173,1738,,43200,240x180,203,362,688,1331,2599,5112
57600,320x180,420,518,641,659,816,1003,,57600,320x180,235,286,365,547,692,1081,,57600,320x180,174,175,207,271,389,620,,57600,320x180,417,511,628,630,755,871,,57600,320x180,232,279,352,518,631,949,,57600,320x180,39,44,48,60,77,113,,57600,320x180,453,592,798,978,1458,2287,,57600,320x180,268,360,522,866,1334,2365,,57600,320x180,230,410,785,1485,2952,5821
64000,320x200,419,551,705,719,997,2137,,64000,320x200,241,308,411,574,824,1093,,64000,320x200,166,176,210,266,395,650,,64000,320x200,417,544,691,689,931,1996,,64000,320x200,239,301,397,544,758,952,,64000,320x200,40,44,47,61,80,112,,64000,320x200,453,627,867,1047,1657,3458,,64000,320x200,275,384,573,902,1484,2414,,64000,320x200,231,419,789,1507,2989,5858
76800,320x240,439,570,587,708,924,1080,,76800,320x240,255,317,427,607,655,776,,76800,320x240,165,182,213,286,429,723,,76800,320x240,435,563,572,675,850,923,,76800,320x240,251,310,412,574,581,619,,76800,320x240,41,44,48,63,87,129,,76800,320x240,467,636,727,993,1495,2222,,76800,320x240,283,383,567,892,1226,1918,,76800,320x240,206,367,701,1331,2640,5195
129600,480x270,500,600,671,782,929,1243,,129600,480x270,307,444,514,724,1112,1533,,129600,480x270,172,188,225,301,445,742,,129600,480x270,496,592,656,749,857,1090,,129600,480x270,303,436,499,691,1040,1380,,129600,480x270,47,54,63,89,124,202,,129600,480x270,532,673,826,1096,1560,2507,,129600,480x270,339,517,669,1038,1743,2797,,129600,480x270,228,420,804,1520,2998,5896
144000,480x300,501,617,710,799,1017,1301,,144000,480x300,315,430,517,806,676,1608,,144000,480x300,172,191,224,303,460,788,,144000,480x300,497,609,693,764,939,1136,,144000,480x300,311,422,500,771,598,1443,,144000,480x300,44,58,64,83,127,204,,144000,480x300,534,692,868,1122,1665,2601,,144000,480x300,348,505,675,1129,1324,2908,,144000,480x300,232,429,813,1529,3024,5947
