size,image_quality,1,2,4,8,16,32
14400,160x90,175,182,186,235,339,566
19200,160x120,168,185,195,259,401,651
25344,176x144,201,221,226,790,436,1754
43200,240x180,171,193,262,1042,483,874
57600,320x180,179,203,257,324,497,1327
76800,320x240,169,203,273,1082,1103,974
129600,480x270,215,241,305,415,716,1578
172800,480x360,204,257,372,494,815,1768
230400,640x360,234,284,362,1460,1302,1577
307200,640x480,229,307,408,1319,1737,2519
360000,800x450,250,547,866,1535,1822,5227
480000,800x600,829,386,792,859,2835,4165
655360,1024x640,307,468,1086,1239,2772,4458
786432,1024x768,501,697,731,1412,4647,8773
921600,1280x720,810,781,743,3040,5029,5766
1024000,1280x800,635,520,1202,2077,4646,7650
1228800,1280x960,377,580,892,2696,4707,12220
