size,image_quality,1,2,4,8,16,32
14400,160x90,0,0,1,1,1,3
16000,160x100,0,0,0,1,2,3
19200,160x120,0,0,1,1,2,3
43200,240x180,0,0,1,1,3,6
57600,320x180,1,1,1,2,4,7
64000,320x200,1,1,1,2,4,8
76800,320x240,0,1,1,2,4,9
129600,480x270,1,1,2,4,8,14
144000,480x300,1,1,2,4,8,18
172800,480x360,1,1,3,6,12,22
230400,640x360,1,2,4,8,14,33
256000,640x400,1,2,4,8,16,41
307200,640x480,1,2,5,10,19,38
360000,800x450,1,3,5,11,25,51
400000,800x500,2,3,6,13,28,59
480000,800x600,2,4,8,15,30,69
589824,1024x576,2,4,9,20,37,91
655360,1024x640,2,5,10,21,46,99
786432,1024x768,3,6,12,26,55,124
921600,1280x720,3,8,14,31,67,150
1024000,1280x800,4,8,15,40,68,189
1228800,1280x960,5,10,18,41,86,199
1296000,1440x900,5,10,19,46,82,237
1555200,1440x1080,6,14,26,51,104,386
2073600,1920x1080,8,17,31,69,148,1086
