Scaling Factor,INTER_NEAREST (ms),INTER_LINEAR (ms),INTER_CUBIC (ms),INTER_AREA (ms),INTER_LANCZOS4 (ms)
0.1,0.143408203125,0.127099609375,0.147998046875,0.1351318359375,1.250732421875
0.2,0.1742919921875,0.1431396484375,0.1647705078125,0.1549072265625,1.4077392578125
0.3,0.1617919921875,0.156103515625,0.186962890625,0.16416015625,1.4794677734375
0.4,0.142431640625,0.165576171875,0.1940185546875,0.1689697265625,1.633154296875
0.5,0.1490478515625,0.17861328125,0.223388671875,0.17587890625,1.7238525390625
0.6,0.1696533203125,0.199658203125,0.235693359375,0.1857421875,1.80029296875
0.7,0.1468994140625,0.19228515625,0.238916015625,0.2225341796875,1.6456298828125
0.8,0.1397216796875,0.2008544921875,0.220263671875,0.2095458984375,1.7660400390625
0.9,0.1486083984375,0.2385498046875,0.2578125,0.245166015625,1.9389892578125
1,0.0296630859375,0.03271484375,0.0303955078125,0.028515625,0.031103515625
