size,image_quality,1,2,4,8,16,32
14400,160x90,633,1201,1709,3136,11845,14846
16000,160x100,777,1293,1741,3357,12225,15563
19200,160x120,792,1326,1996,3753,12575,16326
43200,240x180,767,1385,1985,3721,12631,16497
57600,320x180,706,1265,1790,3266,11957,15074
64000,320x200,700,1264,1895,3851,12831,16529
76800,320x240,749,1288,1991,3767,12783,16977
129600,480x270,726,1227,1787,3912,12092,16185
144000,480x300,754,1351,1878,3589,13048,16087
172800,480x360,806,1309,2595,3930,13059,20071
230400,640x360,709,1597,1918,3551,12308,15803
256000,640x400,772,1342,2765,3685,12757,18011
307200,640x480,822,1366,3877,4356,13180,18462
360000,800x450,822,1370,1983,3697,12550,16239
400000,800x500,790,1469,3240,4287,12979,18088
480000,800x600,873,1490,2625,4292,14102,18799
589824,1024x576,708,1699,2100,3955,12950,19410
655360,1024x640,818,1585,2261,4141,13389,18075
786432,1024x768,957,2180,2570,4638,15817,20407
921600,1280x720,903,1943,3081,5366,15885,21573
1024000,1280x800,956,1555,2399,4548,14109,19362
1228800,1280x960,982,2887,3797,5656,17258,24625
1296000,1440x900,1485,3357,3112,5259,16671,25422
1555200,1440x1080,2683,2772,4011,6915,19181,28827
2073600,1920x1080,1230,1830,3380,7689,17655,28660
