Scaling Factor,INTER_NEAREST (ms),INTER_LINEAR (ms),INTER_CUBIC (ms),INTER_AREA (ms),INTER_LANCZOS4 (ms)
0.1,0.0275390625,0.05615234375,0.096533203125,0.379736328125,0.2781494140625
0.2,0.0380615234375,0.1540283203125,0.356494140625,0.5242431640625,0.7924072265625
0.3,0.065380859375,0.322021484375,0.5899169921875,1.2109375,1.18662109375
0.4,0.1033935546875,0.548193359375,0.8522705078125,1.271533203125,1.69501953125
0.5,0.1486328125,0.2194580078125,1.12890625,0.0637939453125,2.2806640625
0.6,0.208740234375,1.0534912109375,1.431982421875,1.9055419921875,2.908154296875
0.7,0.2765869140625,1.3046630859375,1.7639892578125,2.5084228515625,3.6122314453125
0.8,0.2585205078125,1.0231689453125,1.2471923828125,1.4107421875,2.3655029296875
0.9,0.25205078125,0.984033203125,1.3242919921875,1.770263671875,2.8052001953125
1,0.1116455078125,0.1134765625,0.1119140625,0.0973876953125,0.1097900390625
