size,image_quality,1,2,4,8,16,32
14400,160x90,672,1245,1645,3083,11763,14709
16000,160x100,715,1145,1701,3270,12147,15457
19200,160x120,684,1218,1858,3564,12542,16254
43200,240x180,635,1272,1885,3614,12481,16202
57600,320x180,601,1128,1672,3147,11747,14731
64000,320x200,742,1152,1798,3326,12125,15408
76800,320x240,686,1312,1898,3609,12464,16166
129600,480x270,691,1142,1687,3125,11722,14668
144000,480x300,656,1186,1814,3344,12079,15442
172800,480x360,734,1272,1966,3622,12419,16108
230400,640x360,683,1198,1778,3118,11748,14709
256000,640x400,635,1158,1728,3326,12079,15423
307200,640x480,755,1287,1879,3609,12456,16218
360000,800x450,678,1284,1712,3178,11662,14630
400000,800x500,693,1252,1832,3368,12023,15269
480000,800x600,786,1253,1939,3697,12348,15972
589824,1024x576,672,1134,1721,3223,11602,14464
655360,1024x640,672,1253,1809,3373,11915,15159
786432,1024x768,755,1262,1967,3736,12310,15872
921600,1280x720,723,1211,1753,3259,11566,14393
1024000,1280x800,663,1300,1877,3381,11919,15080
1228800,1280x960,782,1224,1988,3722,12254,15788
1296000,1440x900,708,1222,1797,3470,11799,14880
1555200,1440x1080,779,1361,2000,3828,12110,15530
2073600,1920x1080,587,1213,1761,3348,11297,13815
