Lanczos4_0.4,1,2,4,8,16,32
160x90,144.738,204.014,208.572,276.337,367.142,473.883
160x100,141.195,203.192,210.832,283.776,361.044,473.902
160x120,141.766,203.734,211.532,280.572,375.556,503.086
320x180,204.109,271.724,346.439,432.222,514.882,578.006
320x200,208.266,271.829,348.883,425.415,512.252,605.062
320x240,213.505,272.495,344.042,477.689,556.095,650.559
480x270,279.937,344.347,434.538,529.501,674.505,770.102
480x300,275.8,347.431,497.307,556.693,802.934,923.009
480x360,278.276,400.499,526.335,591.158,689.333,735.663
640x360,340.662,438.968,543.179,632.148,688.529,775.045
640x400,344.689,431.446,561.144,649.84,686.854,821.151
640x480,356.788,490.312,580.907,678.618,759.59,806.774
800x450,413.182,549.745,610.593,680.541,758.714,871.88
800x500,410.857,544.146,622.991,686.267,759.557,1572.622
800x600,479.449,537.754,653.986,750.425,811.46,1270.43
1024x576,481.417,568.519,677.908,739.467,799.598,997.581
1024x640,497.063,584.1,679.255,746.537,842.349,982.167
1024x768,559.639,607.89,689.525,733.562,885.393,1071.102
1280x720,554.234,625.871,749.965,791.15,1285.116,1186.17
1280x800,546.654,649.194,683.967,811.524,932.974,1289.281
1280x960,618.375,677.817,780.578,865.627,1030.021,1303.06
1440x900,613.892,689.98,815.383,835.311,1013.827,1366.538
1440x1080,621.742,774.736,760.399,934.867,1148.443,1394.139
1920x1080,707.665,703.434,802.577,961.435,1519.851,1648.928
