Cubic_0.2,1,2,4,8,16,32
160x90,0.009,0.012,0.022,0.042,0.083,0.166
160x100,0.009,0.012,0.023,0.045,0.086,0.175
160x120,0.008,0.013,0.026,0.049,0.098,0.195
320x180,0.016,0.028,0.055,0.11,0.217,0.439
320x200,0.016,0.031,0.059,0.118,0.239,0.47
320x240,0.019,0.036,0.07,0.142,0.279,0.558
480x270,0.03,0.056,0.106,0.219,0.444,0.94
480x300,0.033,0.063,0.135,0.279,0.583,1.12
480x360,0.042,0.085,0.176,0.371,0.735,1.279
640x360,0.05,0.11,0.235,0.474,0.904,1.591
640x400,0.054,0.12,0.267,0.523,0.991,1.728
640x480,0.066,0.145,0.305,0.578,1.048,1.986
800x450,0.093,0.14,0.24,0.418,0.862,1.519
800x500,0.096,0.151,0.264,0.477,0.904,1.578
800x600,0.097,0.17,0.276,0.512,1.039,1.827
1024x576,0.101,0.164,0.359,0.631,1.24,2.266
1024x640,0.077,0.162,0.309,0.735,1.533,2.713
1024x768,0.118,0.194,0.423,0.805,1.78,3.459
1280x720,0.136,0.242,0.513,1.01,1.895,3.646
1280x800,0.141,0.26,0.514,1.027,2.143,3.931
1280x960,0.154,0.293,0.565,1.154,2.147,4.35
1440x900,0.173,0.3,0.601,1.213,2.213,4.56
1440x1080,0.161,0.303,0.583,1.143,2.494,5.461
1920x1080,0.183,0.4,0.746,1.62,3.068,5.518
