size,image_quality,1,2,4,8,16,32
14400,160x90,206,394,762,1458,2913,5725
16000,160x100,216,400,766,1467,2932,5786
19200,160x120,190,345,669,1297,2551,5086
43200,240x180,190,343,668,1298,2559,5048
57600,320x180,215,390,758,1445,2896,5729
64000,320x200,215,399,763,1466,2931,5768
76800,320x240,189,344,673,1288,2574,5087
129600,480x270,205,390,762,1451,2895,5715
144000,480x300,211,395,770,1466,2919,5765
172800,480x360,182,345,671,1300,2567,5063
230400,640x360,212,391,759,1449,2892,5701
256000,640x400,209,397,762,1464,2923,5760
307200,640x480,191,346,671,1304,2557,5053
360000,800x450,209,397,751,1463,2882,5710
400000,800x500,210,393,758,1463,2941,5785
480000,800x600,186,346,666,1303,2562,5043
589824,1024x576,211,393,750,1453,2925,5712
655360,1024x640,213,395,760,1467,2929,5764
786432,1024x768,186,345,669,1302,2557,5060
921600,1280x720,206,392,762,1451,2893,5719
1024000,1280x800,207,396,769,1472,2959,5796
1228800,1280x960,183,345,673,1296,2558,5073
1296000,1440x900,210,394,767,1462,2959,5795
1555200,1440x1080,186,346,662,1309,2584,5097
2073600,1920x1080,208,392,762,1468,2932,5747
