size,image_quality,1,2,4,8,16,32
14400,160x90,623,1144,1853,4049,10100,17192
19200,160x120,565,1098,1895,4040,9658,17117
25344,176x144,586,1106,1940,3972,8770,16935
43200,240x180,621,1132,1867,3881,8557,16748
57600,320x180,554,1204,1812,3929,9977,17127
76800,320x240,591,1094,1853,3985,9875,16793
129600,480x270,710,1143,1925,3899,10054,17134
172800,480x360,557,1109,1847,3995,10110,17121
230400,640x360,571,1151,1829,3871,9982,17221
307200,640x480,603,1095,1911,3865,10150,17175
360000,800x450,606,1101,1889,3917,10065,17735
480000,800x600,573,1171,1848,3856,10046,17794
655360,1024x640,568,1122,1880,3950,10055,17786
786432,1024x768,566,1126,1988,3931,10023,17760
921600,1280x720,640,1148,1926,3918,10118,17816
1024000,1280x800,549,1165,1844,3965,10537,17774
1228800,1280x960,555,1096,1885,3985,10601,17663
