Scaling Factor,INTER_NEAREST (ms),INTER_LINEAR (ms),INTER_CUBIC (ms),INTER_AREA (ms),INTER_LANCZOS4 (ms)
0.1,0.1939453125,0.16484375,0.2225341796875,0.1927734375,1.5400634765625
0.2,0.2370361328125,0.1813232421875,0.218017578125,0.1790283203125,1.594482421875
0.3,0.1900390625,0.1898193359375,0.68017578125,0.2120361328125,1.72490234375
0.4,0.18466796875,0.199951171875,0.2644775390625,0.23994140625,1.8225830078125
0.5,0.168115234375,0.2206787109375,0.2803466796875,0.20966796875,1.9549560546875
0.6,0.168798828125,0.2138916015625,0.8042724609375,0.2527587890625,1.920263671875
0.7,0.1873046875,0.2284423828125,0.7678466796875,0.232568359375,2.0915283203125
0.8,0.162548828125,0.244189453125,0.708740234375,0.262744140625,2.20859375
0.9,0.1723388671875,0.271337890625,0.6814697265625,0.265771484375,2.28369140625
1,0.0821533203125,0.0820556640625,0.086279296875,0.0958984375,0.088330078125
