size,image_quality,1,2,4,8,16,32
14400,160x90,24,24,21,20,22,22
16000,160x100,24,24,21,20,22,22
19200,160x120,24,21,21,20,21,21
43200,240x180,24,20,20,20,20,20
57600,320x180,24,24,21,20,20,23
64000,320x200,24,24,21,20,22,21
76800,320x240,24,21,21,20,23,21
129600,480x270,23,24,21,20,22,23
144000,480x300,24,24,21,20,23,20
172800,480x360,23,20,21,20,25,20
230400,640x360,24,24,21,20,24,22
256000,640x400,23,24,20,20,23,23
307200,640x480,23,21,21,20,23,22
360000,800x450,24,24,20,20,24,22
400000,800x500,24,24,21,20,22,24
480000,800x600,23,20,20,20,21,24
589824,1024x576,24,24,20,20,22,22
655360,1024x640,23,24,20,20,24,25
786432,1024x768,23,21,20,20,21,23
921600,1280x720,24,23,20,20,23,21
1024000,1280x800,24,24,20,20,22,21
1228800,1280x960,23,20,20,20,21,23
1296000,1440x900,23,24,21,20,21,23
1555200,1440x1080,23,20,20,20,22,23
2073600,1920x1080,24,24,21,20,23,21
