size,image_quality,1,2,4,8,16,32
14400,160x90,325,506,923,1717,3821,8095
19200,160x120,329,539,937,1738,3837,8116
25344,176x144,331,553,965,1791,3991,8371
43200,240x180,371,603,1020,1842,4025,8375
57600,320x180,412,642,1043,1864,3923,8297
76800,320x240,440,680,1066,1928,4225,8426
129600,480x270,496,728,1162,2144,4252,8878
172800,480x360,502,755,1229,2185,4307,8967
230400,640x360,531,813,1322,2175,4523,9286
307200,640x480,550,818,1349,2319,4823,9691
360000,800x450,581,864,1432,2326,4851,10121
480000,800x600,594,1050,1553,2844,5284,10453
655360,1024x640,733,1138,1680,2790,5833,11791
786432,1024x768,745,1251,1785,3005,6252,12719
921600,1280x720,793,1184,1838,3074,6361,13268
1024000,1280x800,849,1189,2221,3229,6949,14467
1228800,1280x960,847,1231,2226,3013,7400,14939
