Scaling Factor,INTER_NEAREST (ms),INTER_LINEAR (ms),INTER_CUBIC (ms),INTER_AREA (ms),INTER_LANCZOS4 (ms)
0.1,1.532861328125,0.4499267578125,0.49501953125,0.38828125,3.8242431640625
0.2,0.60908203125,0.4343017578125,0.502880859375,0.3776611328125,4.04169921875
0.3,0.3900390625,0.42568359375,0.4979736328125,0.4310546875,4.265966796875
0.4,0.3852783203125,0.440966796875,0.549853515625,0.42802734375,4.73291015625
0.5,0.40751953125,0.4722412109375,0.633251953125,0.476513671875,4.942919921875
0.6,0.380517578125,0.48505859375,0.6223388671875,0.5163818359375,4.7713134765625
0.7,0.4206787109375,0.4862548828125,0.6510498046875,0.58876953125,5.4364990234375
0.8,0.409033203125,0.521484375,0.675341796875,0.56689453125,5.5153076171875
0.9,0.4061279296875,0.59501953125,0.7077392578125,0.561376953125,5.554638671875
1,0.6388916015625,0.5913330078125,0.6385498046875,0.6315185546875,0.5953369140625
