size,image_quality,1,2,4,8,16,32
14400,160x90,11,13,8,8,12,8
19200,160x120,10,22,8,17,9,14
25344,176x144,20,12,14,12,9,11
43200,240x180,10,14,20,19,9,10
57600,320x180,10,14,12,12,11,11
76800,320x240,10,9,15,12,10,15
129600,480x270,13,10,11,10,14,19
172800,480x360,12,18,13,10,17,14
230400,640x360,13,13,9,14,13,16
307200,640x480,10,12,14,10,20,19
360000,800x450,14,14,13,15,18,31
480000,800x600,17,17,17,11,24,35
655360,1024x640,10,14,13,19,22,56
786432,1024x768,13,17,17,19,35,65
921600,1280x720,20,15,18,22,37,75
1024000,1280x800,14,19,14,31,46,82
1228800,1280x960,22,17,12,33,53,87
