Scaling Factor,INTER_NEAREST (ms),INTER_LINEAR (ms),INTER_CUBIC (ms),INTER_AREA (ms),INTER_LANCZOS4 (ms)
0.1,0.1572265625,0.1582275390625,0.2102294921875,0.1791015625,1.565380859375
0.2,0.161865234375,0.1717529296875,0.2197021484375,0.18125,1.6070556640625
0.3,0.177490234375,0.214990234375,0.434375,0.193505859375,1.7105712890625
0.4,0.1550537109375,0.1826171875,0.26484375,0.1981201171875,1.7669921875
0.5,0.1672607421875,0.1890380859375,0.2872314453125,0.220166015625,2.014892578125
0.6,0.207666015625,0.209033203125,0.600537109375,0.2384033203125,2.031494140625
0.7,0.162451171875,0.2223876953125,0.703466796875,0.2445556640625,2.1443359375
0.8,0.1608154296875,0.246142578125,0.6966796875,0.2383056640625,2.129638671875
0.9,0.1711669921875,0.25166015625,0.6252197265625,0.2980712890625,2.218359375
1,0.0734619140625,0.0679931640625,0.0746826171875,0.0577880859375,0.0681884765625
