size,image_quality,1,2,4,8,16,32
14400,160x90,233,421,772,1484,2950,5790
19200,160x120,212,373,692,1335,2647,5164
25344,176x144,202,366,659,1781,2484,5954
43200,240x180,214,383,740,2095,2744,5403
57600,320x180,237,435,824,1550,3087,6504
76800,320x240,215,382,748,2121,3316,5449
129600,480x270,271,474,870,1625,3263,6730
172800,480x360,237,434,847,1529,3015,6163
230400,640x360,294,516,933,2691,3856,6861
307200,640x480,284,488,882,2371,3972,7005
360000,800x450,303,773,1420,2719,4322,10255
480000,800x600,854,558,1244,1868,4975,8454
655360,1024x640,369,686,1624,2403,5256,9549
786432,1024x768,526,870,1166,2382,6716,13043
921600,1280x720,866,999,1287,4206,7498,10751
1024000,1280x800,683,742,1749,3237,7119,12600
1228800,1280x960,415,748,1325,3674,6766,16347
