size,image_quality,1,2,4,8,16,32
14400,160x90,-41254,-41254,-41254,-41253,-41254,-41253
16000,160x100,-41254,-41254,-41254,-41253,-41253,-41253
19200,160x120,-41254,-41254,-41254,-41253,-41254,-41253
43200,240x180,-41254,-41253,-41254,-41253,-41253,-41252
57600,320x180,-41254,-41253,-41254,-41253,-41253,-41253
64000,320x200,-41253,-41253,-41254,-41253,-41254,-41253
76800,320x240,-41253,-41253,-41253,-41254,-41253,-41252
129600,480x270,-41253,-41253,-41253,-41252,-41252,-41248
144000,480x300,-41253,-41253,-41253,-41253,-41252,-41251
172800,480x360,-41253,-41253,-41253,-41252,-41252,-41246
230400,640x360,-41253,-41253,-41253,-41253,-41252,-41250
256000,640x400,-41254,-41253,-41252,-41252,-41247,-41241
307200,640x480,-41253,-41253,-41252,-41251,-41243,-41236
360000,800x450,-41254,-41253,-41253,-41249,-41244,-41233
400000,800x500,-41253,-41252,-41252,-41253,-41243,-41230
480000,800x600,-41253,-41253,-41253,-41252,-41241,-41229
589824,1024x576,-41253,-41253,-41253,-41251,-41238,-41209
655360,1024x640,-41253,-41253,-41250,-41246,-41240,-41209
786432,1024x768,-41253,-41252,-41252,-41250,-41234,-41196
921600,1280x720,-41253,-41253,-41252,-41247,-41228,-41186
1024000,1280x800,-41253,-41252,-41251,-41234,-41226,-41183
1228800,1280x960,-41252,-41252,-41251,-41241,-41209,-41178
1296000,1440x900,-41253,-41249,-41246,-41246,-41203,-41179
1555200,1440x1080,-41253,-41247,-41245,-41237,-41194,-41166
2073600,1920x1080,-41252,-41251,-41237,-41210,-41182,-41125
