Scaling Factor,INTER_NEAREST (ms),INTER_LINEAR (ms),INTER_CUBIC (ms),INTER_AREA (ms),INTER_LANCZOS4 (ms)
0.1,0.0333984375,0.0886474609375,0.1604248046875,0.6716552734375,0.4727783203125
0.2,0.0544189453125,0.2583984375,0.540380859375,0.8655029296875,1.2606201171875
0.3,0.102001953125,0.5486572265625,1.02529296875,2.1455078125,2.0568603515625
0.4,0.170947265625,0.9484130859375,1.49990234375,2.2461669921875,2.9529296875
0.5,0.2541015625,0.389404296875,1.968212890625,0.1068115234375,3.9470947265625
0.6,0.218994140625,1.5575927734375,1.658203125,1.8068115234375,2.7732421875
0.7,0.275048828125,1.2333984375,1.6375,2.25615234375,3.40419921875
0.8,0.261572265625,1.0351318359375,1.3547119140625,1.7009033203125,2.91474609375
0.9,0.36171875,0.95263671875,1.2731201171875,1.5980712890625,2.72548828125
1,0.2269775390625,0.2404541015625,0.242822265625,0.252294921875,0.2590087890625
