size,image_quality,1,2,4,8,16,32
14400,160x90,22,37,48,40,46,137
16000,160x100,12,20,28,60,115,172
19200,160x120,9,21,80,34,56,101
43200,240x180,24,30,30,52,102,287
57600,320x180,21,24,56,167,117,232
64000,320x200,27,37,61,93,147,316
76800,320x240,78,37,42,84,159,284
129600,480x270,28,72,144,134,409,2611
144000,480x300,41,41,110,271,313,519
172800,480x360,28,120,303,444,2501,851
230400,640x360,56,113,162,226,420,1014
256000,640x400,102,104,167,4386,584,1186
307200,640x480,209,102,201,429,583,1278
360000,800x450,266,135,218,5702,756,1458
400000,800x500,66,228,280,437,873,4174
480000,800x600,93,198,5266,467,1338,7543
589824,1024x576,257,7215,296,628,1179,2539
655360,1024x640,112,230,360,655,1426,2872
786432,1024x768,123,283,380,732,1536,3412
921600,1280x720,210,237,758,857,1751,9756
1024000,1280x800,346,370,2405,1101,2200,8722
1228800,1280x960,340,468,758,1238,2404,11517
1296000,1440x900,276,401,753,1238,2716,11255
1555200,1440x1080,270,2494,886,1535,7879,16979
2073600,1920x1080,402,485,5239,2073,4047,14480
