Linear_0.3,1,2,4,8,16,32
160x90,83.364,80.116,112.838,123.413,172.312,238.837
160x100,80.469,81.465,114.034,123.418,171.872,246.667
160x120,79.126,80.668,114.501,156.261,176.008,256.607
320x180,108.617,113.454,152.337,201.91,261.993,337.536
320x200,109.789,114.907,152.347,203.938,273.717,321.252
320x240,109.571,144.986,155.416,227.365,286.932,336.195
480x270,113.107,148.187,195.553,274.369,317.895,350.731
480x300,111.926,150.32,223.677,267.018,334.563,481.603
480x360,145.294,157.543,227.853,293.715,321.986,424.214
640x360,147.621,188.959,249.758,299.861,354.014,373.418
640x400,148.878,191.191,255.078,330.275,445.975,455.305
640x480,151.794,220.654,287.412,371.305,395.92,747.286
800x450,172.516,231.083,299.56,430.148,493.036,622.476
800x500,187.174,245.13,317.013,405.474,477.402,872.071
800x600,196.544,271.613,344.106,406.569,514.584,624.79
1024x576,219.849,262.133,309.088,453.085,372.334,938.647
1024x640,220.489,285.08,336.683,577.108,774.805,739.535
1024x768,256.002,300.318,378.208,444.726,699.572,725.556
1280x720,263.948,297.716,384.406,603.042,735.225,777.383
1280x800,265.489,325.296,439.491,582.546,780.98,1187.334
1280x960,299.616,369.013,459.21,594.182,700.165,630.833
1440x900,267.764,397.262,359.059,514.437,943.739,1055.683
1440x1080,314.421,434.258,519.726,485.496,1019.552,1297.815
1920x1080,335.071,427.524,648.584,830.428,1113.458,1721.142
