size,image_quality,1,2,4,8,16,32
14400,160x90,5177,10438,20954,42015,83350,167890
16000,160x100,4997,10334,20752,42193,81584,167409
19200,160x120,4460,9196,18428,36739,73728,148381
43200,240x180,4485,9069,18058,37136,73364,148852
57600,320x180,5085,10444,20888,42349,84708,169565
64000,320x200,5001,10200,20781,42542,85093,167289
76800,320x240,4414,8981,18193,37164,72526,146898
129600,480x270,5182,10284,21079,43274,85160,171890
144000,480x300,4905,10041,21006,42080,84636,168804
172800,480x360,4179,9264,18709,37763,74180,151092
230400,640x360,5049,11075,21025,42677,84491,168978
256000,640x400,5042,10153,21573,41971,82843,168986
307200,640x480,4605,9254,20046,37900,72909,150350
360000,800x450,5145,10636,21398,42971,84587,171334
400000,800x500,4881,10640,22360,42612,82899,170099
480000,800x600,4353,9555,19230,37482,74874,150213
589824,1024x576,5009,10937,21550,43187,84551,173105
655360,1024x640,5182,10707,21173,42698,84706,172164
786432,1024x768,4453,9976,18837,37885,75466,152824
921600,1280x720,5361,11309,22367,44908,89228,175323
1024000,1280x800,5097,10693,21414,43254,85282,172931
1228800,1280x960,4545,10606,20414,39138,78227,156221
1296000,1440x900,5779,12055,22368,44526,87613,176492
1555200,1440x1080,6248,10557,20569,40467,79697,161731
2073600,1920x1080,5721,11073,22645,46950,90969,183963
