size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32,Empty_Column,size,image_quality,1,2,4,8,16,32
14400,160x90,340,407,657,985,1752,3337,,14400,160x90,215,281,470,773,1499,3131,,14400,160x90,659,1258,1653,3100,11810,14736,,14400,160x90,448,628,1101,1893,4035,8237,,14400,160x90,323,502,914,1681,3782,8031,,14400,160x90,630,1219,1883,3976,10117,17218,,14400,160x90,2525,4793,9439,18517,36640,72960,,14400,160x90,2400,4667,9252,18305,36387,72754,,14400,160x90,5084,10357,20908,42619,84083,168376
16000,160x100,359,427,700,1061,1947,3647,,16000,160x100,232,308,506,843,1693,3375,,16000,160x100,650,1154,1715,3277,12174,15505,,16000,160x100,451,626,1115,1911,3992,8293,,16000,160x100,324,507,921,1693,3738,8021,,16000,160x100,588,1088,1928,4023,10018,17179,,16000,160x100,2485,4708,9288,18248,36037,71652,,16000,160x100,2358,4589,9094,18030,35783,71380,,16000,160x100,5193,10380,20739,41836,81122,166211
19200,160x120,371,507,769,1137,2142,4196,,19200,160x120,246,356,561,926,1875,3978,,19200,160x120,652,1210,1869,3622,12574,16323,,19200,160x120,453,687,1146,1911,4134,8349,,19200,160x120,328,536,938,1700,3867,8131,,19200,160x120,663,1168,1876,4049,9956,16767,,19200,160x120,2101,3939,7652,14921,29977,58242,,19200,160x120,1976,3788,7444,14710,29710,58024,,19200,160x120,4316,9244,18620,36848,74392,148156
43200,240x180,431,605,838,1275,2209,4542,,43200,240x180,269,416,597,994,2015,4416,,43200,240x180,619,1313,1892,3629,12529,16263,,43200,240x180,526,798,1228,2067,4222,8617,,43200,240x180,364,609,987,1786,4028,8491,,43200,240x180,588,1181,1866,4005,10077,17127,,43200,240x180,2205,4169,8002,15578,30472,60597,,43200,240x180,2043,3980,7761,15297,30278,60471,,43200,240x180,4212,9342,18501,37069,73302,149065
57600,320x180,479,623,862,1211,2221,3575,,57600,320x180,287,409,614,882,1645,3437,,57600,320x180,607,1139,1702,3178,11806,14842,,57600,320x180,587,842,1307,2119,4455,8470,,57600,320x180,395,628,1059,1790,3879,8332,,57600,320x180,644,1142,1850,3987,10212,17251,,57600,320x180,2666,5014,9668,18828,37205,73275,,57600,320x180,2474,4800,9420,18499,36629,73137,,57600,320x180,5027,10546,21195,42182,85030,170752
64000,320x200,502,642,954,1224,2037,4944,,64000,320x200,318,437,680,1065,2091,4038,,64000,320x200,717,1169,1848,3394,12170,15492,,64000,320x200,592,840,1364,2072,4135,9561,,64000,320x200,408,635,1090,1913,4189,8655,,64000,320x200,597,1144,1930,3991,10136,17215,,64000,320x200,2632,4929,9534,18492,36330,73059,,64000,320x200,2448,4724,9260,18333,36384,72153,,64000,320x200,5111,10391,20960,42812,84807,168316
76800,320x240,525,710,916,1301,2386,4459,,76800,320x240,334,478,718,1005,2291,4574,,76800,320x240,708,1315,1921,3650,12538,16279,,76800,320x240,606,888,1288,2070,4315,8575,,76800,320x240,415,656,1090,1774,4220,8690,,76800,320x240,626,1192,1919,4031,9714,17174,,76800,320x240,2233,4165,7914,15590,29698,58977,,76800,320x240,2042,3933,7716,15294,29603,59092,,76800,320x240,4515,9061,18015,36728,73078,147457
129600,480x270,584,697,914,1255,2068,4322,,129600,480x270,389,509,794,1280,2237,4045,,129600,480x270,650,1184,1733,3201,11820,14816,,129600,480x270,678,902,1338,2142,4293,9185,,129600,480x270,483,714,1218,2167,4462,8908,,129600,480x270,620,1177,1873,4070,10163,17404,,129600,480x270,2742,5057,9651,18831,36831,73570,,129600,480x270,2547,4869,9531,18856,37000,73293,,129600,480x270,5127,10420,20839,42169,84907,167623
144000,480x300,583,754,952,1306,2233,4139,,144000,480x300,367,479,798,1284,2383,4361,,144000,480x300,661,1274,1860,3401,12182,15623,,144000,480x300,686,963,1373,2165,4296,8756,,144000,480x300,470,688,1219,2143,4446,8978,,144000,480x300,615,1163,1879,4015,10132,17419,,144000,480x300,2727,5058,9574,18546,36475,72343,,144000,480x300,2511,4783,9420,18524,36625,72565,,144000,480x300,5037,10505,20874,42847,83403,168600
