size,image_quality,1,2,4,8,16,32
14400,160x90,45,90,179,358,716,1432
16000,160x100,47,93,185,370,740,1479
19200,160x120,41,82,164,328,656,1311
43200,240x180,41,82,164,328,655,1309
57600,320x180,45,91,180,360,719,1437
64000,320x200,47,93,185,370,739,1478
76800,320x240,41,82,164,326,653,1303
129600,480x270,45,90,179,357,714,1429
144000,480x300,46,92,183,366,733,1465
172800,480x360,41,82,163,326,651,1302
230400,640x360,45,90,180,359,717,1434
256000,640x400,46,92,183,365,730,1460
307200,640x480,41,82,163,326,652,1302
360000,800x450,45,90,179,358,716,1430
400000,800x500,46,92,183,366,732,1462
480000,800x600,41,82,163,326,651,1302
589824,1024x576,45,89,177,354,708,1416
655360,1024x640,46,92,183,366,732,1461
786432,1024x768,41,82,163,326,651,1299
921600,1280x720,45,89,178,355,710,1419
1024000,1280x800,46,92,183,366,732,1463
1228800,1280x960,41,81,162,324,646,1295
1296000,1440x900,46,92,185,368,735,1470
1555200,1440x1080,41,81,162,325,649,1298
2073600,1920x1080,45,89,178,356,713,1426
