size,image_quality,1,2,4,8,16,32
14400,160x90,1,1,461,3,7,158
16000,160x100,1,1,2,3,6,13
19200,160x120,1,1,2,4,11,24
43200,240x180,1,1,3,9,15,24
57600,320x180,1,2,4,11,16,1809
64000,320x200,1,2,136,8,19,2919
76800,320x240,625,2,7,240,541,61
129600,480x270,1,4,8,161,1557,307
144000,480x300,516,4,11,609,331,219
172800,480x360,461,6,14,22,165,60
230400,640x360,3,354,16,470,47,1686
256000,640x400,4,10,19,100,72,1475
307200,640x480,4,13,20,29,411,3123
360000,800x450,6,15,21,41,67,1125
400000,800x500,6,13,2267,181,70,453
480000,800x600,7,16,521,1870,89,1285
589824,1024x576,157,20,756,52,861,1259
655360,1024x640,154,21,34,176,1772,1944
786432,1024x768,12,23,598,2622,3473,727
921600,1280x720,15,25,165,573,3931,1618
1024000,1280x800,19,31,1666,85,3635,1413
1228800,1280x960,16,34,56,721,2746,1599
1296000,1440x900,17,34,420,719,2878,656
1555200,1440x1080,17,256,711,1685,2657,789
2073600,1920x1080,19,47,81,1088,3962,940
