Scaling Factor,INTER_NEAREST (ms),INTER_LINEAR (ms),INTER_CUBIC (ms),INTER_AREA (ms),INTER_LANCZOS4 (ms)
0.1,0.1613525390625,0.1893310546875,0.318701171875,0.2260498046875,1.674462890625
0.2,0.1838623046875,0.195263671875,0.249169921875,0.19482421875,1.9161865234375
0.3,0.2017822265625,0.2104248046875,0.302978515625,0.2092529296875,1.878955078125
0.4,0.192138671875,0.2528076171875,0.331494140625,0.2451171875,1.9883056640625
0.5,0.1681640625,0.2885009765625,0.335302734375,0.27734375,2.2854248046875
0.6,0.2112548828125,0.2845947265625,0.313134765625,0.273193359375,2.3162841796875
0.7,0.2147705078125,0.2490478515625,0.2942626953125,0.2948974609375,2.832861328125
0.8,0.2100830078125,0.2869873046875,0.3563720703125,0.2846923828125,2.705224609375
0.9,0.177294921875,0.3076416015625,0.4201416015625,0.3322021484375,2.59228515625
1,0.1006103515625,0.102587890625,0.09501953125,0.1019775390625,0.1035400390625
