Scaling Factor,INTER_NEAREST (ms),INTER_LINEAR (ms),INTER_CUBIC (ms),INTER_AREA (ms),INTER_LANCZOS4 (ms)
0.1,0.2706787109375,0.302880859375,0.3572021484375,0.3348388671875,3.014501953125
0.2,0.2572021484375,0.255078125,0.359912109375,0.265234375,3.3148681640625
0.3,0.2701904296875,0.34130859375,0.4395263671875,0.287255859375,3.274658203125
0.4,0.2633056640625,0.3158203125,0.396240234375,0.3679443359375,3.7186767578125
0.5,0.2711181640625,0.354833984375,0.444189453125,0.3429931640625,3.65546875
0.6,0.2948974609375,0.379736328125,0.44794921875,0.4032470703125,4.9041015625
0.7,0.316552734375,0.3997802734375,0.50595703125,0.43486328125,4.61962890625
0.8,0.303857421875,0.4332275390625,0.4822998046875,2.0250732421875,24.3764892578125
0.9,1.430419921875,2.1123046875,2.2095703125,1.5545654296875,8.9273193359375
1,0.306640625,0.2814208984375,0.2517822265625,0.2423095703125,0.22646484375
