Lanczos4_0.4,1,2,4,8,16,32
160x90,0.548,0.821,1.581,3.209,6.365,12.655
160x100,0.45,0.896,1.738,3.52,7.001,13.915
160x120,0.516,1.042,2.08,4.136,8.239,16.458
320x180,1.47,3.0,5.725,11.487,22.87,45.732
320x200,1.607,3.311,6.359,12.711,25.308,50.663
320x240,1.903,3.864,7.663,15.127,30.074,60.226
480x270,2.34,4.826,9.196,18.324,36.667,72.631
480x300,2.458,5.134,9.936,20.16,38.849,78.419
480x360,2.121,4.572,9.23,19.556,42.605,67.784
640x360,2.805,6.017,13.421,27.774,52.87,93.348
640x400,3.248,6.443,12.864,25.437,50.882,102.006
640x480,3.038,6.148,12.266,24.234,48.394,96.89
800x450,3.781,7.315,14.68,29.263,58.386,116.279
800x500,3.525,6.719,13.483,26.926,53.874,108.916
800x600,3.584,7.19,14.277,28.577,56.469,112.366
1024x576,5.717,11.072,22.014,44.192,87.818,175.911
1024x640,5.931,11.373,22.522,47.481,96.121,193.132
1024x768,6.723,13.119,26.02,51.89,103.912,208.362
1280x720,6.954,13.789,27.624,54.37,109.216,217.574
1280x800,7.512,13.98,27.956,56.121,112.138,224.651
1280x960,9.936,19.455,38.783,77.041,152.973,308.197
1440x900,10.229,20.032,40.142,80.697,159.872,320.228
1440x1080,10.702,20.581,41.389,82.624,166.047,331.558
1920x1080,14.479,27.52,54.916,110.243,221.178,440.108
