size,image_quality,1,2,4,8,16,32
11,11kb,142,207,269,283,424,533
13,13kb,203,208,276,359,515,620
19,19kb,207,212,277,428,504,569
25,25kb,205,271,351,436,515,567
31,31kb,209,270,344,491,511,618
70,70kb,267,354,482,534,631,784
83,83kb,277,402,494,613,860,754
120,120kb,335,427,557,561,616,1051
168,168kb,417,460,582,647,670,1309
218,218kb,422,479,537,1158,826,2371
