Linear_0.8,1,2,4,8,16,32
160x90,123.141,148.891,189.644,244.413,290.924,341.47
160x100,110.648,148.298,191.256,263.263,310.848,393.895
160x120,110.822,151.906,202.645,266.651,304.353,373.964
320x180,185.93,243.28,305.931,406.521,538.399,723.335
320x200,188.605,259.038,335.529,400.853,508.859,642.229
320x240,197.171,276.216,366.085,457.757,674.42,696.973
480x270,247.705,298.338,409.345,537.189,769.435,1076.123
480x300,283.239,339.503,410.249,534.122,812.101,1149.619
480x360,289.308,356.042,466.608,629.403,853.191,896.997
640x360,308.825,378.002,383.281,595.372,1068.988,1310.245
640x400,306.656,407.69,507.167,829.208,1119.375,1480.098
640x480,375.102,461.912,520.824,859.346,1092.335,1515.439
800x450,376.644,420.408,735.384,1081.504,1347.455,1705.961
800x500,433.122,503.448,594.345,943.517,1351.819,1794.886
800x600,407.449,565.473,785.918,1067.724,1563.929,1942.559
1024x576,403.491,685.91,923.085,1210.548,1561.586,2162.811
1024x640,474.838,661.015,604.566,765.743,1634.502,2211.159
1024x768,520.515,770.776,978.073,1325.358,1813.652,2419.671
1280x720,497.864,778.395,962.529,1394.956,1973.117,2641.66
1280x800,572.406,854.741,1115.084,1524.673,2066.379,2694.451
1280x960,664.826,874.98,1118.57,1615.463,1944.339,2844.46
1440x900,779.654,985.596,1336.372,1593.135,2199.618,2615.234
1440x1080,742.811,962.753,1286.093,1749.484,2424.619,3027.033
1920x1080,854.254,799.887,1559.82,1497.83,2717.07,4270.898
