size,image_quality,1,2,4,8,16,32
11,11kb,182,349,688,1403,3494,7612
13,13kb,181,350,692,1407,3516,7567
19,19kb,182,350,691,1407,3508,7637
25,25kb,182,353,695,1409,3506,7633
31,31kb,182,352,690,1411,3510,7587
70,70kb,182,351,692,1407,3511,7635
83,83kb,182,351,691,1406,3510,7634
120,120kb,182,351,698,1412,3514,7563
168,168kb,182,350,695,1406,3514,7628
218,218kb,182,352,689,1410,3509,7627
