Area_0.7,1,2,4,8,16,32
160x90,0.113,0.11,0.213,0.411,0.842,1.637
160x100,0.063,0.118,0.232,0.456,0.907,1.792
160x120,0.082,0.141,0.269,0.544,1.056,2.081
320x180,0.225,0.403,0.676,1.388,2.721,5.454
320x200,0.296,0.378,0.745,1.498,3.004,5.995
320x240,0.279,0.442,0.899,1.771,3.553,7.066
480x270,0.634,1.008,1.553,3.163,6.371,12.41
480x300,0.428,0.844,1.684,3.505,6.995,13.865
480x360,0.567,0.739,1.474,2.942,5.939,11.905
640x360,0.55,0.757,1.483,3.082,6.111,11.918
640x400,0.639,0.801,1.767,3.361,6.758,13.057
640x480,0.607,0.798,1.716,3.28,6.436,13.066
800x450,0.695,0.929,1.953,3.92,7.614,14.998
800x500,0.667,0.873,1.895,3.774,7.157,13.837
800x600,0.706,0.9,1.853,3.861,7.325,14.658
1024x576,0.967,1.475,3.027,5.925,11.974,23.934
1024x640,0.972,1.47,3.0,5.895,11.692,23.36
1024x768,1.015,1.617,3.087,6.204,12.0,23.873
1280x720,1.013,1.696,3.214,6.18,12.358,24.437
1280x800,0.985,1.731,3.227,6.314,12.466,24.976
1280x960,1.298,2.165,4.392,8.673,17.411,34.451
1440x900,1.482,2.201,4.384,8.789,17.566,35.111
1440x1080,1.341,2.519,4.818,9.157,18.335,36.341
1920x1080,2.891,3.161,6.265,12.277,24.387,48.747
