Scaling Factor,INTER_NEAREST (ms),INTER_LINEAR (ms),INTER_CUBIC (ms),INTER_AREA (ms),INTER_LANCZOS4 (ms)
0.1,0.02529296875,0.0223388671875,0.038818359375,0.0225341796875,0.3397705078125
0.2,0.0239501953125,0.0369873046875,0.046484375,0.0214111328125,0.238623046875
0.3,0.0200927734375,0.028173828125,0.037744140625,0.0242919921875,0.2648681640625
0.4,0.027587890625,0.0429931640625,0.05869140625,0.0357666015625,0.2974609375
0.5,0.0523193359375,0.0306396484375,0.061279296875,0.0361083984375,0.30185546875
0.6,0.037353515625,0.036279296875,0.086572265625,0.04404296875,0.321484375
0.7,0.0438720703125,0.0399169921875,0.05478515625,0.0385498046875,0.3314208984375
0.8,0.018896484375,0.049609375,0.034326171875,0.033203125,0.3310791015625
0.9,0.02001953125,0.032177734375,0.0402099609375,0.032421875,0.34169921875
1,0.0041015625,0.0045166015625,0.00390625,0.004150390625,0.0082275390625
