size,image_quality,1,2,4,8,16,32
14400,160x90,2411,4691,9288,18435,36634,73205
16000,160x100,2354,4595,9188,18212,35840,71453
19200,160x120,1979,3865,7603,15036,29656,59370
43200,240x180,2033,3954,7681,15095,29885,59742
57600,320x180,2484,4795,9366,18524,36660,73149
64000,320x200,2430,4699,9209,18198,35886,71802
76800,320x240,2091,3980,7705,15289,30199,59498
129600,480x270,2560,4892,9546,18827,37344,73777
144000,480x300,2524,4794,9406,18331,36252,71819
172800,480x360,2175,4045,7874,15712,30712,60285
230400,640x360,2627,4943,9613,18922,37517,74136
256000,640x400,2607,4952,9591,18699,36955,73105
307200,640x480,2231,4213,8128,15757,30714,61068
360000,800x450,2686,5099,9793,19203,37913,75025
400000,800x500,2653,5103,9620,18900,36978,73237
480000,800x600,2326,4317,8069,15782,31381,62431
589824,1024x576,2848,5262,9885,19532,38551,76958
655360,1024x640,2648,5158,9856,19239,37494,74880
786432,1024x768,2351,4470,8616,16434,32084,64171
921600,1280x720,2845,5220,10092,19698,39419,77852
1024000,1280x800,2928,5121,10088,19863,39367,78137
1228800,1280x960,2495,4725,8460,16395,33717,67227
1296000,1440x900,2902,5269,10103,19277,39503,78852
1555200,1440x1080,2628,4721,8929,17040,34133,69759
2073600,1920x1080,3217,5779,11131,21450,42452,87188
