Nearest,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,         ,Linear,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,         ,Cubic,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,         ,Area,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,         ,Lanczos4,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,         
streamid_1/quality_1,0.3293,0.3049,0.2897,0.2959,0.296,0.4746,0.3201,0.4811,0.5001,0.2599,         ,streamid_1/quality_1,0.5635,0.5764,0.6353,0.6868,0.7515,0.8103,0.8789,0.9388,1.0177,0.2621,         ,streamid_1/quality_1,0.8173,0.8623,0.9891,1.0913,1.2371,1.3654,1.5048,1.6434,1.7847,0.2592,         ,streamid_1/quality_1,0.5807,0.5703,0.6373,0.6875,0.1326,0.824,0.8929,0.9546,1.0481,0.2623,         ,streamid_1/quality_1,2.6322,2.759,3.0541,3.2766,3.5737,3.7657,4.0968,4.3575,4.583,0.2593,         
streamid_1/quality_2,0.314,0.2893,0.2874,0.2927,0.296,0.3065,0.3143,0.3273,0.3407,0.2642,         ,streamid_1/quality_2,0.5872,0.6041,0.6309,0.6879,0.7511,0.8102,0.8844,0.9432,1.0065,0.2618,         ,streamid_1/quality_2,0.8269,0.8618,0.9969,1.0919,1.2327,1.3951,1.531,1.6376,1.829,0.2593,         ,streamid_1/quality_2,0.5247,0.569,0.6321,0.6887,0.1304,0.8256,0.8923,0.9519,1.0392,0.2635,         ,streamid_1/quality_2,2.6235,2.7535,3.0535,3.2659,3.5594,3.7495,4.0934,4.3303,4.5979,0.2605,         
streamid_1/quality_3,0.3113,0.3099,0.2913,0.2938,0.3062,0.3057,0.314,0.3214,0.3402,0.2639,         ,streamid_1/quality_3,0.5514,0.6263,0.639,0.6903,0.7505,0.8119,0.8909,0.9598,1.0197,0.2582,         ,streamid_1/quality_3,0.7849,0.8884,0.978,1.0997,1.2317,1.3636,1.5121,1.6461,1.8174,0.261,         ,streamid_1/quality_3,0.5286,0.5824,0.6421,0.697,0.1323,0.8322,0.9033,0.964,1.027,0.2606,         ,streamid_1/quality_3,2.5854,2.7399,3.0525,3.2631,3.5493,3.7448,4.0831,4.3524,4.6017,0.2587,         
streamid_1/quality_4,0.3264,0.2915,0.2876,0.29,0.2959,0.3053,0.3148,0.3279,0.3407,0.2617,         ,streamid_1/quality_4,0.5681,0.6208,0.6344,0.6885,0.749,0.8112,0.8781,0.9491,1.0327,0.259,         ,streamid_1/quality_4,0.778,0.8755,0.9728,1.1053,1.2275,1.3654,1.4948,1.6649,1.8008,0.2592,         ,streamid_1/quality_4,0.5455,0.5983,0.6316,0.6908,0.1318,0.8287,0.9025,0.9648,1.0319,0.2598,         ,streamid_1/quality_4,2.5861,2.7327,3.048,3.2603,3.5442,3.7631,4.1057,4.3441,4.604,0.2583,         
streamid_1/quality_5,0.3131,0.3278,0.2881,0.2919,0.2961,0.3036,0.3177,0.3251,0.3442,0.2628,         ,streamid_1/quality_5,0.5411,0.5862,0.6433,0.6978,0.7496,0.8154,0.8767,0.9463,1.0116,0.2637,         ,streamid_1/quality_5,0.8038,0.8751,0.9982,1.0909,1.2158,1.3663,1.4984,1.6564,1.8485,0.2587,         ,streamid_1/quality_5,0.5251,0.6233,0.6334,0.6866,0.1322,0.8654,0.8992,0.9553,1.0474,0.262,         ,streamid_1/quality_5,2.627,2.7659,3.0447,3.2727,3.5828,3.7512,4.0873,4.3621,4.5959,0.2588,         
streamid_0/quality_1,2.7388,2.918,2.0685,2.4231,2.9755,2.1313,2.3993,3.0759,2.376,1.8322,         ,streamid_0/quality_1,5.0345,4.6216,5.1659,6.7329,6.4783,7.1956,8.4984,8.6641,9.4038,1.9093,         ,streamid_0/quality_1,6.3612,8.5322,8.4929,10.2385,11.922,12.2034,13.5693,15.5823,15.9885,1.873,         ,streamid_0/quality_1,5.0405,4.5221,5.2065,6.9294,0.9573,7.2753,8.3845,8.7349,9.5052,1.8789,         ,streamid_0/quality_1,22.6375,25.6569,27.3727,29.8025,32.9723,35.2445,38.033,41.2468,43.2123,1.8838,         
streamid_0/quality_2,3.0079,2.0216,2.0911,3.0093,2.13,2.2008,2.8615,2.203,2.188,1.8806,         ,streamid_0/quality_2,4.0952,5.6512,5.1885,6.3949,7.6298,7.2175,8.1442,9.4934,9.322,1.835,         ,streamid_0/quality_2,7.4205,7.3762,8.4507,10.7383,10.8838,12.1552,14.1455,14.759,16.0034,1.8539,         ,streamid_0/quality_2,4.0397,5.6292,5.2017,6.2958,2.9984,7.416,8.0701,9.7043,9.3544,1.8611,         ,streamid_0/quality_2,23.558,24.7148,27.6471,30.3634,32.719,35.0756,38.6262,40.5643,43.3134,1.8627,         
streamid_0/quality_3,2.0643,2.9238,2.058,2.3776,3.0902,2.1254,2.3816,2.969,2.1309,1.9017,         ,streamid_0/quality_3,5.105,4.595,5.1594,6.7401,6.4355,7.1871,8.48,8.6604,9.3093,1.8981,         ,streamid_0/quality_3,6.3539,8.5834,8.4919,10.1447,11.8938,12.1953,13.5599,15.6381,16.0374,1.8529,         ,streamid_0/quality_3,5.1696,4.5677,5.182,6.9771,0.9694,7.2648,8.4529,8.7378,9.3522,1.8778,         ,streamid_0/quality_3,22.8132,25.6437,27.3457,29.9048,32.9908,35.0039,38.1681,41.2151,43.327,1.8898,         
streamid_0/quality_4,2.9087,2.0243,2.0608,3.0079,2.1085,2.1007,2.7954,2.2567,2.1899,1.8865,         ,streamid_0/quality_4,4.0803,5.6763,5.1935,6.2317,7.458,7.2075,8.059,9.406,9.2903,1.8942,         ,streamid_0/quality_4,7.5464,7.3965,8.4723,10.7366,10.8741,12.1646,14.0267,14.8849,16.1904,1.8632,         ,streamid_0/quality_4,4.0344,5.5851,5.2157,6.4371,3.0078,7.2087,8.2021,9.4272,9.3176,1.8943,         ,streamid_0/quality_4,23.6228,24.7195,27.6782,30.3217,32.4586,35.2361,38.5782,40.6255,43.1598,1.8625,         
streamid_0/quality_5,2.0592,2.9094,2.0443,2.4626,3.0127,2.0808,2.3584,3.0901,2.3302,1.892,         ,streamid_0/quality_5,5.0977,4.6078,5.2017,6.8889,6.4744,7.1632,8.4333,8.665,9.2681,1.8739,         ,streamid_0/quality_5,6.3174,8.769,8.488,10.2974,11.8271,12.157,13.6163,15.7147,15.9548,1.8949,         ,streamid_0/quality_5,5.0405,4.543,5.189,6.9055,0.9608,7.295,8.5421,8.7758,9.3522,1.8524,         ,streamid_0/quality_5,22.6536,25.5065,27.4019,29.9105,33.1071,35.1592,38.1119,41.1879,43.1792,1.8918,         
