480x360,0.3033,0.282,0.2848,0.2878,0.2976,0.3108,0.3093,0.3217,0.3314,0.1959,         ,480x360,0.5221,0.5535,0.6549,0.7107,0.7679,0.8223,0.8835,0.9712,1.0238,0.1948,         ,480x360,0.7366,0.8157,0.9457,1.0759,1.1462,1.2865,1.3958,1.5105,1.7141,0.1984,         ,480x360,0.5081,0.5381,0.6144,0.6847,0.1064,0.839,0.8987,0.9639,1.0442,0.1938,         ,480x360,2.2096,2.3654,2.6384,2.9309,3.1923,3.3906,3.7217,4.0177,4.2734,0.1985,         
640x360,0.3132,0.2841,0.2838,0.2987,0.304,0.3137,0.3253,0.3394,0.3514,0.2509,         ,640x360,0.5422,0.6243,0.672,0.7568,0.8031,0.8942,0.9668,1.0232,1.0809,0.2521,         ,640x360,0.7834,0.8999,0.974,1.1323,1.2466,1.3689,1.5179,1.6753,1.787,0.2498,         ,640x360,0.5273,0.5836,0.6504,0.7534,0.1311,0.8921,0.9718,1.0739,1.105,0.25,         ,640x360,2.615,2.7297,3.0353,3.2772,3.5669,3.7526,4.087,4.3588,4.641,0.2533,         
640x400,0.3368,0.3135,0.3147,0.3185,0.3345,0.3438,0.3502,0.3722,0.3757,0.2755,         ,640x400,0.5819,0.6781,0.7214,0.8157,0.8779,0.9595,1.0673,1.1078,1.1833,0.276,         ,640x400,0.8361,0.9818,1.0807,1.2413,1.3442,1.5154,1.6464,1.8315,1.9872,0.2758,         ,640x400,0.574,0.6643,0.7003,0.8063,0.15,0.9714,1.0468,1.1108,1.2064,0.2756,         ,640x400,2.8243,2.9912,3.3276,3.5631,3.9095,4.0925,4.4689,4.7943,5.0787,0.2803,         
640x480,0.5345,0.5089,0.5133,0.5273,0.551,0.5453,0.5537,0.5763,0.5758,0.3265,         ,640x480,0.9575,1.0667,1.1848,1.3175,1.4548,1.5897,1.7178,1.8376,1.9999,0.328,         ,640x480,1.3896,1.5997,1.8351,2.0514,2.3198,2.5719,2.8429,3.0889,3.3741,0.3276,         ,640x480,0.9551,1.0533,1.1763,1.311,0.1741,1.6294,1.7379,1.876,2.0461,0.3285,         ,640x480,3.9973,4.351,4.9021,5.4227,5.9387,6.3658,6.9753,7.4801,7.9967,0.3311,         
800x450,0.6157,0.5854,0.5958,0.6219,0.6396,0.6289,0.6492,0.6506,0.6646,0.3739,         ,800x450,1.1121,1.2329,1.3759,1.5262,1.6831,1.859,1.9983,2.1721,2.3325,0.3721,         ,800x450,1.6348,1.8884,2.1564,2.4465,2.7584,3.0739,3.3666,3.6948,4.0042,0.3745,         ,800x450,1.1017,1.2117,1.3866,1.5334,0.2037,1.8658,2.0146,2.1746,2.3541,0.3741,         ,800x450,4.6898,5.193,5.7819,6.4504,7.0122,7.5819,8.3151,8.8872,9.5638,0.3779,         
800x500,0.5836,0.5592,0.5673,0.597,0.6056,0.6082,0.6232,0.6355,0.6455,0.4161,         ,800x500,1.0758,1.1962,1.3154,1.4944,1.6311,1.7869,1.9286,2.1039,2.2728,0.4163,         ,800x500,1.5422,1.7887,2.079,2.3477,2.6078,2.9121,3.2625,3.5582,3.873,0.4158,         ,800x500,1.0396,1.1583,1.3081,1.4777,0.2107,1.8438,1.9655,2.1078,2.2736,0.4113,         ,800x500,4.6345,5.036,5.6287,6.1478,6.7213,7.2025,7.9609,8.4796,9.1036,0.4211,         
800x600,0.6123,0.605,0.587,0.6018,0.6216,0.635,0.6423,0.6743,0.6621,0.4878,         ,800x600,1.136,1.2152,1.389,1.5115,1.6827,1.8527,2.0216,2.1271,2.3125,0.4902,         ,800x600,1.6143,1.9012,2.1202,2.41,2.7396,3.0814,3.363,3.7382,4.0386,0.4891,         ,800x600,1.1047,1.2023,1.375,1.5148,0.2495,1.8522,2.0179,2.151,2.3154,0.4886,         ,800x600,4.8512,5.264,5.9202,6.4805,7.5826,7.6848,8.35,9.2948,9.5428,0.4927,         
1024x576,0.7976,0.7885,0.7897,0.8065,0.8413,0.8412,0.8494,0.8911,0.8854,0.577,         ,1024x576,1.5134,1.6979,1.8878,2.1416,2.3734,2.6038,2.835,3.0262,3.2931,0.6163,         ,1024x576,2.2987,2.5765,3.0034,3.3744,3.8827,4.2753,4.7045,5.1462,5.5779,0.575,         ,1024x576,1.5543,1.6772,1.9458,2.1447,0.3087,2.6265,2.8059,3.0298,3.2749,0.5837,         ,1024x576,6.9564,7.3733,8.4373,9.0018,10.1055,10.8856,11.6002,12.5557,13.392,0.5756,         
1024x640,0.8204,0.7947,0.8136,0.8333,0.8805,0.8635,0.8807,0.9868,1.3871,0.6309,         ,1024x640,1.5262,1.7458,1.9382,2.1511,2.3962,2.6321,2.8843,3.1067,3.3533,0.6244,         ,1024x640,2.4056,2.6652,3.1482,3.4475,3.9656,4.4449,4.8143,5.3062,5.7488,0.6287,         ,1024x640,1.5383,1.6897,1.9657,2.189,0.3398,2.6466,2.8788,3.1613,3.4354,0.6238,         ,1024x640,7.0112,7.5225,8.7041,9.2997,10.311,11.1096,11.8649,12.8422,13.7122,0.6572,         
1024x768,0.8483,0.8302,0.8623,0.8492,0.8972,0.8722,0.8696,0.897,1.3494,0.7249,         ,1024x768,1.6134,1.8093,1.9905,2.1921,2.4756,2.7074,3.0103,3.2258,3.8304,0.7693,         ,1024x768,2.5948,2.7524,3.4064,3.5873,4.2295,4.6481,5.1487,5.6085,6.0887,0.7704,         ,1024x768,1.5696,1.7551,2.0077,2.2178,0.3975,2.743,2.9897,3.235,3.4847,0.7656,         ,1024x768,8.3231,8.9852,9.8964,10.6031,11.6238,12.5167,13.3903,14.3207,15.1412,0.7703,         
1280x720,1.0586,1.0514,1.0488,1.1038,1.1097,1.1207,1.1312,1.2513,1.1633,0.9078,         ,1280x720,2.0402,2.3027,2.5878,2.8798,3.1882,3.533,3.8533,4.186,4.4989,0.9037,         ,1280x720,3.0758,3.5575,4.1471,4.6923,5.2335,5.8888,6.519,7.1023,7.6862,0.9095,         ,1280x720,2.0361,2.2822,2.5763,2.8929,0.4438,3.5609,3.8922,4.1902,4.5867,0.9055,         ,1280x720,9.4537,10.3817,11.5583,12.6141,13.8118,14.7689,16.0801,17.3336,18.5273,0.9075,         
1280x800,1.0695,1.0771,1.0474,1.0619,1.0962,1.1001,1.1226,1.5305,1.1445,1.0049,         ,1280x800,2.0636,2.3163,2.5814,2.8844,3.2421,3.5836,3.9082,4.2295,4.6373,1.0073,         ,1280x800,3.1257,3.641,4.1228,4.705,5.2979,6.0121,6.6158,7.2787,7.9032,1.0007,         ,1280x800,1.9805,2.2244,2.5498,2.8533,0.4915,3.548,3.9287,4.2535,4.6211,1.002,         ,1280x800,10.99,11.8113,13.0475,14.2035,15.4539,16.5068,17.8409,18.9205,20.1971,1.0071,         
1280x960,1.2854,1.2776,1.2993,1.3783,1.3438,1.358,1.3663,2.1931,1.4049,1.1609,         ,1280x960,2.4956,2.8104,3.1759,3.568,3.9467,4.3854,4.7815,5.24,5.6022,1.1638,         ,1280x960,3.7405,4.3815,5.0518,5.7748,6.4453,7.2915,8.0637,8.817,9.5928,1.1997,         ,1280x960,2.4764,2.7725,3.1846,3.566,0.5649,4.4229,4.8212,5.2175,5.6473,1.1613,         ,1280x960,11.6646,14.3356,14.2917,16.8402,17.127,18.4297,20.1493,21.6313,23.2494,1.1635,         
1440x900,1.3567,1.3264,1.324,1.3506,1.3647,1.3741,1.3987,1.655,1.4227,1.2301,         ,1440x900,2.5483,2.9004,3.2245,3.6621,3.9982,4.4802,4.9043,5.3589,5.7411,1.2308,         ,1440x900,3.8517,4.5292,5.1399,5.9862,6.6335,7.5483,8.2646,9.1907,9.9159,1.2301,         ,1440x900,2.5294,2.7827,3.2261,3.5769,0.598,4.4948,4.9196,5.3129,5.7653,1.2292,         ,1440x900,13.793,15.1398,16.4739,18.1273,19.4231,21.0173,22.5505,24.304,25.6838,1.2311,         
1440x1080,1.6052,1.5739,1.5419,1.6392,1.6506,1.6713,1.6089,1.6809,2.056,1.5116,         ,1440x1080,2.9811,3.4215,3.8516,4.3375,4.7849,5.3488,5.8246,6.3796,6.9075,1.4814,         ,1440x1080,4.5376,5.3635,6.1412,7.1713,7.928,9.0201,9.8937,10.9518,11.7958,1.4877,         ,1440x1080,2.9581,3.3027,3.8214,4.2888,0.7395,5.3098,5.8539,6.3921,6.994,1.4805,         ,1440x1080,15.8118,17.9325,19.6265,21.5237,23.2781,25.0807,26.8336,28.832,30.4121,1.4806,         
1920x1080,2.111,2.2041,2.0563,2.064,2.146,2.1151,3.0638,2.1743,2.8445,1.9047,         ,1920x1080,5.0596,4.6332,5.1753,5.7981,6.4261,7.2101,8.5046,9.4033,9.2577,1.9086,         ,1920x1080,6.3801,7.4098,8.4745,9.6522,10.7589,12.1165,13.3533,14.5967,16.6906,1.8003,         ,1920x1080,4.0236,4.5596,5.1934,5.8107,0.9644,7.2183,7.8539,8.5797,9.297,1.8489,         ,1920x1080,22.6541,24.7461,27.9569,29.715,32.4312,35.1584,37.8096,40.5688,43.2699,1.834,         
