size,image_quality,1,2,4,8,16,32
14400,160x90,820,1102,1871,3109,11733,14803
16000,160x100,567,1170,1678,3479,12125,15459
19200,160x120,940,1172,1828,3792,12529,16272
43200,240x180,653,1246,1709,3713,12407,16154
57600,320x180,628,1368,1647,3309,11698,14702
64000,320x200,729,1115,1851,3324,12135,15279
76800,320x240,887,1276,2124,3828,12464,16222
129600,480x270,690,1184,1495,3259,11703,14708
144000,480x300,797,1029,1757,3392,12052,15370
172800,480x360,699,1109,1787,3617,12438,15983
230400,640x360,909,1086,1780,3283,11706,14825
256000,640x400,681,1189,1913,3470,11973,15446
307200,640x480,687,1275,2215,3860,12469,16264
360000,800x450,887,1058,1554,3305,11619,14623
400000,800x500,520,1133,1842,3359,12053,15311
480000,800x600,639,1360,1983,3634,12431,16072
589824,1024x576,479,1177,1748,3211,11581,14485
655360,1024x640,317,1275,1669,3281,12003,15212
786432,1024x768,797,1292,1922,3647,12143,15731
921600,1280x720,480,1086,1688,3220,11478,14423
1024000,1280x800,721,1353,1757,3244,11935,15097
1228800,1280x960,706,965,2067,3574,12158,15711
1296000,1440x900,980,1469,1902,3573,11622,14915
1555200,1440x1080,929,1250,1908,3934,12068,15528
2073600,1920x1080,593,1179,1918,3443,11235,13914
