size,image_quality,1,2,4,8,16,32
14400,160x90,163,161,173,213,297,480
19200,160x120,160,166,181,231,340,555
25344,176x144,168,177,202,261,388,642
43200,240x180,164,167,207,260,385,644
57600,320x180,168,175,206,246,375,623
76800,320x240,165,182,215,270,415,722
129600,480x270,172,187,220,290,438,705
172800,480x360,180,198,245,322,503,891
230400,640x360,177,197,234,305,472,794
307200,640x480,181,206,256,347,573,968
360000,800x450,185,218,274,388,625,1119
480000,800x600,193,236,301,437,743,1422
655360,1024x640,201,245,325,492,853,1603
786432,1024x768,211,253,351,574,983,1824
921600,1280x720,211,265,360,573,977,1932
1024000,1280x800,221,268,383,612,1104,2095
1228800,1280x960,226,290,418,689,1323,2489
