size,image_quality,1,2,4,8,16,32
14400,160x90,217,405,776,1477,2938,5764
16000,160x100,227,412,781,1490,2960,5828
19200,160x120,201,357,685,1321,2583,5134
43200,240x180,203,362,688,1331,2599,5112
57600,320x180,230,410,785,1485,2952,5821
64000,320x200,231,419,789,1507,2989,5858
76800,320x240,206,367,701,1331,2640,5195
129600,480x270,228,420,804,1520,2998,5896
144000,480x300,232,429,813,1529,3024,5947
172800,480x360,209,380,729,1390,2713,5318
230400,640x360,244,432,829,1561,3086,6058
256000,640x400,238,446,835,1592,3133,6143
307200,640x480,226,401,751,1447,2801,5480
360000,800x450,248,456,844,1627,3170,6243
400000,800x500,250,467,858,1638,3254,6427
480000,800x600,230,418,780,1499,2929,5776
589824,1024x576,255,477,885,1675,3369,6657
655360,1024x640,271,484,919,1757,3470,6688
786432,1024x768,253,449,841,1612,3149,6311
921600,1280x720,269,495,942,1790,3495,6938
1024000,1280x800,278,513,975,1874,3654,7182
1228800,1280x960,267,476,911,1794,3515,6824
1296000,1440x900,294,532,1012,1898,3925,7581
1555200,1440x1080,292,529,982,4129,3871,9569
2073600,1920x1080,323,596,1161,2180,4428,9561
