resolution/frame,1,2,4,8,16,32
160x90,280.14185,270.77673,410.72949,493.42224,569.08777,835.53174
160x100,275.88379,279.38806,419.42944,509.2948,566.41528,671.40369
160x120,277.25391,337.47583,427.61108,507.83643,581.32495,706.82141
320x180,411.12439,527.41284,614.85547,719.67249,714.16309,873.33618
320x200,420.38196,537.35608,614.51794,686.2146,956.87769,900.94299
320x240,438.09973,529.41199,608.70825,684.23584,777.07495,927.93811
480x270,555.0166,606.62976,662.65015,754.13647,880.82861,1146.54785
480x300,548.92297,623.47034,678.50732,764.68298,962.72546,1166.96387
480x360,556.62646,664.92615,692.17969,797.46606,965.93835,1188.42786
640x360,611.67761,761.88745,750.13086,896.37439,1062.08704,1371.76733
640x400,596.19385,662.31824,761.28149,1245.39746,1081.22253,1461.7865
640x480,680.52759,713.44177,1015.08044,947.35034,1150.92419,2482.9364
800x450,682.11755,871.2522,786.42249,964.30054,1270.79822,1673.17224
800x500,663.77405,812.35535,998.19263,1027.82544,1336.42371,1753.64648
800x600,669.41357,744.36646,954.27673,1031.6283,1440.44653,3984.4519
1024x576,689.3728,788.59045,920.88098,1233.87891,1526.91589,2315.04077
1024x640,713.99243,924.53723,1030.57434,1227.12366,1563.18176,2410.7948
1024x768,805.01074,825.54443,1034.76611,1345.87622,1887.91125,2689.86365
1280x720,777.06433,876.97791,1200.92639,1372.86194,1986.7002,3062.3053
1280x800,776.4386,889.32214,1084.38123,3376.11694,2166.34595,3261.0907
1280x960,1192.98022,1444.91772,1157.32532,1491.43054,4418.50061,3798.32556
1440x900,1423.3186,2074.80884,1203.72058,1613.77942,2387.39282,5826.38306
1440x1080,830.47791,1000.86475,1370.34814,1775.54297,2749.48511,4518.802
1920x1080,910.73071,1116.51819,1535.98352,2077.01184,3303.47375,5933.28174
