orignal,1,2,4,8,16,32
160x90,264.853,276.564,410.803,479.316,547.488,647.262
160x100,264.423,275.132,406.767,500.773,571.334,644.014
160x120,266.508,341.49,455.315,499.966,557.209,663.905
320x180,399.136,547.278,605.562,668.32,1268.131,845.444
320x200,414.85,543.45,651.812,685.008,777.628,886.213
320x240,442.73,543.612,548.479,705.071,832.911,2010.41
480x270,544.352,614.662,672.894,736.198,893.691,1136.866
480x300,544.764,588.419,672.248,750.166,914.127,1144.008
480x360,553.716,657.25,810.67,798.492,932.921,1171.291
640x360,612.282,667.552,728.264,844.157,1083.753,1297.203
640x400,616.362,666.725,1069.733,880.602,1542.827,1464.451
640x480,621.38,753.624,1291.83,932.207,1119.95,1527.976
800x450,723.02,746.947,805.387,1069.269,1325.194,1690.431
800x500,678.887,754.371,759.219,1680.749,1386.884,1818.212
800x600,711.913,760.847,891.165,1083.591,1547.369,2069.792
1024x576,928.067,748.339,923.945,1875.738,1486.368,2415.845
1024x640,703.346,810.034,909.894,1255.534,1638.246,2391.694
1024x768,754.771,814.604,1014.716,2120.236,1791.718,2635.95
1280x720,741.032,1502.487,1010.916,3202.948,1831.965,2919.609
1280x800,741.853,894.42,1061.395,1413.258,2211.339,3287.742
1280x960,803.804,1742.063,1196.095,1629.938,3403.016,4824.261
1440x900,856.934,1506.378,2793.564,1564.182,2402.065,3799.759
1440x1080,867.875,989.498,1300.77,1773.932,2616.496,4483.15
1920x1080,871.622,2598.18,1499.643,2070.303,3305.791,5822.119
