size,image_quality,1,2,4,8,16,32
14400,160x90,-8,-13,-5,-12,-14,-14
16000,160x100,-9,-7,-14,-12,-13,-13
19200,160x120,-12,-5,-14,-11,-13,-11
43200,240x180,-13,-13,-12,-4,-14,-10
57600,320x180,-12,-11,-7,-9,-7,-9
64000,320x200,-8,-11,-13,-11,-12,-4
76800,320x240,-12,-10,-11,-14,-9,-9
129600,480x270,-12,-6,-10,-7,-8,-5
144000,480x300,-14,-13,-10,-13,-11,-7
172800,480x360,-9,-8,-8,-8,0,5
230400,640x360,-12,-10,-12,-4,-9,-5
256000,640x400,-12,-5,-11,-13,2,0
307200,640x480,-14,-12,-9,-8,2,4
360000,800x450,-13,-11,-7,-8,2,5
400000,800x500,-9,-9,-8,-13,4,14
480000,800x600,-13,-10,-10,-10,4,15
589824,1024x576,-14,-10,-9,-4,5,28
655360,1024x640,-9,-7,-4,-7,4,27
786432,1024x768,-3,-5,-11,-3,14,41
921600,1280x720,-12,-12,0,-4,11,50
1024000,1280x800,-12,-10,1,-2,7,58
1228800,1280x960,-10,-7,-10,2,27,62
1296000,1440x900,-12,-4,-4,-4,31,58
1555200,1440x1080,-11,-5,0,4,41,82
2073600,1920x1080,-7,-8,5,27,56,109
